ID,Comment Text,Label
536,"Mấy thánh soi mói lượn giúp! Có khi KSH đơn giản là ghost cô bé KSR thôi!? Các ông các bà chưa từng bị ai drama hóa cuộc đời mình à mà phán xét ghê thế? Chờ xác nhận chính thức đi rồi hẵng hay, chưa tắt bếp khéo lật cả nồi ấy chứ. Tôi vẫn biased anh! #KimSooHyun #AlwaysSupportYou",Ủng hộ
537,"""Biết đâu đó chỉ là chiêu trò truyền thông để đánh bóng tên tuổi hoặc PR cho một dự án mà ảnh tham gia? Các bạn nên bình tĩnh chờ đợi thông tin chính thức hơn là vội vàng phán xét như vậy.""",Ủng hộ
538,"Đọc kỹ hết lùm xùm mới thấy mọi thứ phức tạp hơn những gì báo chí đưa! Có ai để ý ánh đèn showbiz làm mù quáng con người đến mức nào không? Kim Soo Hyun cũng là con người, vướng vào mấy cáidrama này cũng chỉ làm nạn nhân của sự nổi tiếng thôi. Mong anh giữ vững tinh thần vượt qua. Chẳng ai hoàn hảo cả, đừng ai ném đá quá tay!",Ủng hộ
539,"Thời đại này hễ cứ thấy anh đẹp trai thành công là tìm cách dìm cho bằng được, đến cả người đã khuất cũng không yên. Thế có ai hỏi sao lúc đấy Sae Ron liên lạc với Soo Yun làm gì không? Mà ai cũng biết ai từng va phải bãi rác Gold Medalist auto xui xẻo. Tóm lại chờ tin chính thức từ anh tôi chứ mấy trang lá cải đào bới làm gì.",Ủng hộ
540,"Mọi người chỉ vội tin mấy tin đồn nhảm nhí rồi quên mất bao năm anh Soo Hyun cố gắng thế nào. Thay vì ném đá hội đồng, sao không cho ảnh một cơ hội giải thích rõ ràng hơn nhỉ? Biết đâu sự thật không như những gì miệng lưỡi người ta thêu dệt thì sao?",Ủng hộ
541,"Ủa mọi người hơi quá khích rồi đấy. Khoan hãy vội tắt tivi đuổi Soo Hyun ra khỏi dream zone... Ngẫm xem, giới giải trí phức tạp khó lường. Dispatch nói gì tin hết à? Có khi nào câu chuyện thực còn rối rắm hơn gấp trăm lần? Hơn nữa, đời tư là của người ta, có bằng chứng xác thực tình cảm lừa dối hay vi phạm pháp luật mới đáng trách. Ở đây mới dừng ở nghi vấn với thông tin chưa kiểm chứng đã vội quay lưng. Fan chân chính là phải tin và chờ đợi sự thật đến cùng chứ cứ chạy theo tin đồn thất thiệt thì khác nào báo lá cải câu view? Nếu anh í thực sự phạm sai lầm thì còn đáng lên án hơn nữa, nhưng chưa có gì mà nên ""tận diệt"" ngay ấy ạ. Idol ai chả có góc khuất! Showbiz mà... cần gì phải đổ dầu vào lửa chứ ngồi hóng diễn biến coi!",Ủng hộ
542,"Chuyện tình cảm có lẽ mọi người nên để người trong cuộc tự giải quyết. Thương Soo Hyun từ lâu giờ vẫn thế nhé. Fighting oppa, mọi thành công tiếp theo sẽ speaking for yourself thôi!",Ủng hộ
543,"Thật ra mình thấy mọi người đang quá khắt khe với Kim Soo Hyun đó. Ai cũng có quá khứ, hơn nữa anh ta đã lên tiếng rồi còn gì. Dispatch và viện Garosero cứ đào bới, kiểu ép người ta thành tội đồ ý. Ủng hộ anh và tiếp tục chờ đợi những drama mới ! Đời tư mà đem ra mổ xẻ rát nhỉ.",Ủng hộ
544,"Cái đám đông kia cứ ùn ùn kéo bầy đàn theo vụ này thật đáng sợ. Người ta lớn cả rồi, tự chịu trách nhiệm đi thôi. Hở tí là bắt đầu bới móc từ mười năm trước lôi lên chỉ trích thì tôi cũng xin. Nghệ sỹ cũng là người, phải chăng bị cái ánh hào quang lung linh mờ mắt rồi nên bây giờ cứ hở ra là lôi đời tư họ lên cắn xé cho hả hê? Tôi vẫn hóng phim mới của anh đẹp trai, tài năng bao nhiêu antifan có phủ nhận sạch thì cái sự nghiệp đóng góp cống hiến của người ta cũng vẫn rành rành ở đó. Lên đồ chờ đợi Queen of Tears chứ sao :)",Ủng hộ
545,Chuyện gì cũng có góc khuất mà phải không các bạn review keyboard warrior? Thử đặt mình vào vị trí của anh ấy xem có xử lý nổi không. Sự thật rồi sẽ lộ diện thôi. Thời gian sẽ trả lời tất cả mà 🥰 Fans chân chính luôn bên anh 😉😘🤩,Ủng hộ
546,"Drama thì drama nhưng sự nghiệp diễn xuất đỉnh cao của Kim Soo Hyun thì ai dám chối cãi? Diễn xuất là diễn xuất, đời tư là đời tư, công tư phân minh mới là fan chân chính. Anti thì cứ việc anti, còn tôi thì chờ màn tái xuất trên màn ảnh nhỏ thôi.",Ủng hộ
547,"Sao chuyện nợ nần cứ phải bới mãi thế nhỉ? Hóa ra showbiz lắm drama quá. Bỏ qua yếu tố con tim mỏng quá dễ vỡ của mấy bạn, giải nghệ làm chú điền chủ có khi ấm cái thân hơn ấy KSH ạ.",Ủng hộ
548,"Tôi chẳng hiểu drama rối rắm này rồi đi đến đâu nữa. Từ trước đến giờ thích Soo Hyun vì diễn xuất tốt thôi. Chuyện đời tư bát nháo thì thôi xin phép giữ ý kiến, chẳng ai hoàn hảo. Vấn đề là Gold Medalist nên xem lại cách quản lý nghệ sĩ! Ép người ta hết mức giờ ra nông nỗi này đổ hết lên đầu nghệ sĩ à? Cũng nghi vụ này có bàn tay thối của ai tráo trở phía sau lưng lắm đấy! Nhìn lại thì Gold Medalist hết cứu rồi. Còn Soo Hyun, vẫn mong anh vượt qua. Vẫn sẽ xem phim anh đóng, chuyện đời xin phép đứng ngoài cuộc. Anti bớt hả hê dùm nha, thích đẩy người ta xuống đáy? Làm người lớn tý đi.",Ủng hộ
549,"Đọc xong vụ này thấy mọi người cứ lôi đời tư nghệ sĩ ra phán xét làm gì vậy? Có bằng chứng xác thực hay chưa mà cứ nỡ ""ném đá"" ngta thế? Chuyện tình cảm là việc cá nhân, huống hồ Dispatch chưa đủ độ tin cậy để khiến mình xoay chuyển 180 độ đâu nha.Tin vào So Huynhui thì cựu oppa không làm mình thất vọng được!",Ủng hộ
550,"Ồ wow, scandal lớn à nha. Ai sống mà chẳng mắc sai lầm. Quan trọng là tương lai chúng ta sẽ thế nào thôi. Mong Kim Soo Hyun vững vàng vượt qua sóng gió, còn nhiều dự án hay đang chờ anh phía trước mà. Fan vẫn tin tưởng anh!",Ủng hộ
551,"Đọc xong mấy bài báo mà thấy chóng mặt. Người nổi tiếng đúng là khổ thật, chuyện bé xé ra to, không có cũng thành có. Ủng hộ anh Soo Hyun! Bọn anti cứ như thánh phán, rảnh ghê cơ. Thật giả lẫn lộn biết đường nào mà lần. Tội anh tôi bao năm xây dựng hình tượng giờ bị dìm không trượt phát nào. Anyway, tui vẫn tin anh! Mạnh mẽ lên oppa của tui oi~",Ủng hộ
552,"Chuyện tình cảm mà ai chẳng có quá khứ. Có hay không thì ảnh với chị kia biết rõ nhất, báo chí cứ thích phanh phui làm gì chẳng biết. Nhìn lại nghiệp diễn bao năm của ảnh đi, đóng góp biết bao nhiêu rồi. Làm ơn công nhận thực lực đi ạ.
Thương anh già vì lúc nào cũng dính thị phi trên trời rơi xuống.
Thiết nghĩ cái giới giải trí này làm gì có ai mà 'trong mơ hình tượng' được 100%, xới hết showbiz lẫn Kbiz lên chắc cũng chẳng ra ai là hoàn mỹ. Cuộc đời ai không mắc sai lầm trời, chuyện xưa ai để yên dùm người ta vượt qua đi kìa? Chuyện ân oán giữa anh với cái cô tai tiếng nọ coi bộ căng thẳng vậy sao.
Cướp cơm đồng nghiệp tới cười trên đầu à, coi chừng quả báo mấy má ơi. Quay xe gấp thì hốt được tí bo rồi xén tiền cẩn thận nhá ! Về lăngxi ra mà coi phim lại của ảnh gấp. Dậy thì trễ hả?",Ủng hộ
553,"Anti thì cứ chê bai thôi! Diễn xuất đỉnh của chóp trong Queen of Tears như thế mới quan trọng ấy. Private life mặc kệ, chỉ cần phim hay là được! Mấy đứa chỉ tìm drama chỉ giỏi soi mói đời tư nghệ sĩ để câu view, haiz chịu.",Ủng hộ
554,"Đọc xong tóm tắt thì mình thấy drama này thật sự hỗn độn ấy. Nhưng nhìn vào sự nghiệp diễn xuất và nỗ lực của Soo Hyun bao năm qua, mình chọn đứng ngoài bênh ai vội. Giang hồ hiểm ác, showbiz nhiều ẩn tình mà. Rồi mọi chuyện rồi cũng sẽ có ngã ngũ thôi.",Ủng hộ
555,"Mình thấy mọi người đang khắt khe với anh Soo Hyun quá! Showbiz khắc nghiệt thật đấy, chuyện gì cũng bị đào xới lên. Dù Dispatch có “khui” đến đâu thì cũng chỉ là thông tin một chiều. Anh ấy chắc chắn đã có lý do riêng để hành xử như vậy mà. Làm sao ta biết được hết nội tình bên trong huhu Lâu lắm mới thấy anh comeback, fan mới còn chưa kịp vui mừng hết nữa :( Thay vì phán xét thì nên tập trung đợi phim của anh ra mắt rồi đánh giá cũng chưa muộn mà. Anti thì ở đâu cũng có thôi.",Ủng hộ
556,"Mình nghĩ chúng ta đang quá khắt khe với Kim Soo Hyun. Giữa bão scandal vẫn chọn im lặng và tập trung diễn xuất cho thấy anh ấy thật sự là người có trách nhiệm. Các bạn nhìn xem, trong *Queen of Tears,* gu cà phê của tài phiệt và cách anh rơi nước mắc đều thực sự đáng để thưởng thức mà!",Ủng hộ
557,"Tôi thấy nhiều người đang vội vàng phán xét Kim Soo Hyun quá. Showbiz vốn dĩ phức tạp, mà cuộc đời ai cũng có những góc khuất riêng. Chưa có đầy đủ thông tin xác thực thì xin đừng ""ném đá hội đồng"" nữa. Biết đâu sau lời qua tiếng lại chỉ có người trong cuộc mới hiểu rõ nhất nội tình. Tin vào anh tài hoa KSH sẽ có cách giải quyết ổn thoả bằng bản lĩnh của mình.",Ủng hộ
558,"Ủng hộ anh Kim Soo Hyun tới bến! Showbiz mà, chuyện gì cũng thành kịch được. Quan trọng là phim anh vẫn hay, diễn xuất đỉnh cao, cần quái gì quan tâm sống thật thế nào! Ăn cơm nghệ, sống theo dư luận thì sớm muộn cũng mọt gông thôi. Phim hay thì vote, diễn dở thì chê, thế thôi!",Ủng hộ
559,"Công nhận anh Soo Hyun dạo này toàn dính drama nhạy cảm. Theo dispatch mà không hít drama là thiếu muối í mà... Cứ kệ ai nói ngược nói xuôi, phim người ta đóng hay thì cứ xem khen đã. Idol là idol nhân cách tính sau, tôi lại chỉ quan idol mặt diễn thoai ! Mà chắc chắn công ty Soo Hyun hút máu rùi. Sao tin nhắn cầu cứng gì thì nên ba face one xem có nên tin không chứ đừng nên lên mây với tụ Dispatch ! Phận là gà công nghiệp còn rực như kim tôn lên mà ! Phải cố thì vẫn phái áaa",Ủng hộ
560,Thời tới cản không kịp. Rõ ràng diễn xuất có tiềm năng nên bao vây quá gắt thôi!,Ủng hộ
561,"Drama này căng thật sự! Biết nội tình thế nào mà phán hả mấy bạn? Bao nhiêu năm sự nghiệp cống hiến, giờ chỉ vì mấy tin đồn chưa rõ đầu đuôi mà quay lưng luôn sao? Thấy tội cho anh ghê, trước làm phim ""Điên Thì Có Sao"" yêu mến ảnh bao nhiêu, giờ nản không muốn đọc tin nữa. Cứ để anh ấy tập trung diễn xuất đi, đời tư người ta đừng xía vô làm gì, mệt mỏi thêm! Rồi mai mốt sự thật bung ra lại xin lỗi hối hận chẳng để làm gì. Tin tưởng oppa tới cùng!!!",Ủng hộ
562,"Ủa rồi tóm lại có cái bằng chứng dating nào chính thức đâu? Toàn đoán mò rồi dẫn dắt dư luận câu view trá hình. Dispatch giờ mất uy tín thật sự, thả cái phốt mồi khói chả đâu vào đâu. Lo mà làm việc đi, săm soi đời tư nghệ sĩ làm gì. Anh đại Kim diễn vẫn đỉnh chóp, ai cancel thì cancel, còn tôi vẫn xem và ủng hộ!",Ủng hộ
563,"Wow, drama căng đét như phim điện ảnh vậy! Mình thấy tội nghiệp anh Soohyun quá. Đành rằng chuyện quá khứ khó nói trước, nhưng giờ người đã mất, moi móc đời tư nhau làm gì? Showbiz khắc nghiệt thật, chỉ một vết mực nhỏ thôi mà bôi đen cả sự nghiệp người ta bao năm nỗ lực. Mong anh mạnh mẽ vượt qua sóng gió này. Tin vẫn còn rất nhiều người hâm mộ đứng về phía anh Soo Hyun nha. Cố lên oppaaaa!",Ủng hộ
564,"Bao nhiêu năm vẫn mãi là người ""ngoan hiền"" bị lợi dụng hình ảnh để PR trá hình. Thật cạn lời trước mấy ""thánh sống"" thích đào mộ nghệ sĩ bằng được. Kim Soo Hyun fighting!",Ủng hộ
565,"Wow, truyền thông đi xa thật! Idol cũng là người, họ cũng có quyền riêng tư. Cái cách lôi chuyện cũ rồi phơi bày rồi đổ hết “sạn” là ""truyền thông đáng tin cậy"" đỉnh thật sự. Mong anh Soohyun vững tâm vững lòng, haters mãi cứ ghét thế thôi.",Ủng hộ
566,"Thật ra đến tận bây giờ tôi vẫn rất quý mến anh Kim Soo Hyun, dù có chuyện ồn ào gì xảy ra. Phía kia ""khóc lóc ỉ ôi"" đủ kiểu, rồi phía này cuốn vào như một lẽ đương nhiên còn diễn biến thực tế ra sao liệu có ai để tâm? Mong Soo Hyun mạnh mẽ vượt qua, biết đâu ""Ngạ quỷ"" thành công ngoài mong đợi thì mọi thứ lại khác nhỉ!",Ủng hộ
567,"Thôi nào mọi người! Đừng vội phán xét khi chưa thực sự hiểu rõ mọi chuyện. Showbiz mà, tin tốt đồn chậm, tin xấu lan nhanh như cháy rừng. Chuyện tình cảm là chuyện riêng tư của người ta, đừng nặn óc suy diễn rồi đẩy mọi thứ đi quá xa thế. Biết đâu mọi chuyện chẳng như báo chí giật tít câu view? Fan chân chính nên tỉnh táo, ủng hộ thần tượng bằng sự tin tưởng thay vì hùa theo làn sóng chỉ trích. Đợi đến khi có kết luận chính thức rồi hãy phán xét cũng chưa muộn mà! Riêng tôi vẫn dõi theo anh!",Ủng hộ
568,"Thật sự là nể các thánh soi thật ấy. Rảnh rang đi đời tư của người khác đến phát sợ. Mà chốt lại vẫn chưa hiểu cái drama này thì liên quan gì đến diễn xuất thần sầu của anh Soo Hyun nhỉ? Bao nhiêu năm cống hiến hết mình cho phim ảnh, chỉ vài tin đồn thổi thất thiệt mà phủ sạch công lao người ta? Khư khư cái mác đạo đức ra đánh giá, có thấy buồn cười không? Thôi thì, ai tiếp tục xem thì coi, ai không thì thôi vậy. Em đây xin vote 1 vé tiếp tục hóng tác phẩm tiếp theo của anh! Diễn viên thực lực đỉnh cao không dễ dàng bị dìm đâu!",Ủng hộ
569,"Đọc cả loạt drama thấy tội Kim Soo Hyun ghê. Toàn bị lôi vào những chuyện từ trên trời rơi xuống. Mà fan chắc hiểu rõ nhất, yêu anh vì tài năng với khí chất chứ đu idol kiểu ""gu"" gì tầm này xưa rồi. Mấy bác anti tha cho người ta đóng phim đi mấy má ơi! Rating tụt là lỗi của các bác đó. 

Hoặc là viết : Khổ thân anh tôi phim đang hot tự nhiên dính phốt trên trời. Tin được thì cũng lạ!",Ủng hộ
570,"Đọc xong thông tin kiểu: Alo! Có ai nhớ năng lực diễn xuất của Kim Soo Hyun xịn cỡ nào không vậy? Thay vì đào bới đời tư, sao không tập trung thưởng thức diễn xuất đỉnh cao của ảnh đi nè? Bao nhiêu năm dựng nghiệp, diễn xuất bao phim kinh điển mà bị cái tin đồn drama cuốn trôi hết luôn đó hả? Chán!!! Showbiz giờ toàn săn tin xàm chứ không ai còn nhớ đến tài năng thật sự.",Ủng hộ
571,"Mạng xã hội giờ lộn xộn thật, cứ thấy anh em bị ""tấn công đám đông"" là tôi lại nghĩ đến việc ""ai rồi cũng thế"". Soo Hyun cũng khó quá, giữa tin đồn và lời thật đâu biết đường nào mà lần, đợi ảnh xác nhận cuối cùng thôi hẵng phán xét người ta.

Hoặc là…biết đâu Soo Hyun diễn vai ""bad boy"" hơi sớm thì sao..diễn ngoài đời thực đó mà. Phim ảnh có chemistry, dễ ngoại truyện lắm chứ đùa à.",Ủng hộ
572,"Ủng hộ anh Soo Hyun! Báo chí lá cải giờ nhảm nhí rẻ tiền quá thể, dắt mũi dư luận cực nhanh. Họ tung drama câu view hút fame bất chấp gây tổn hại nặng các bên liên quan như vậy đúng chuẩn không bằng con sâu làm rầu nồi canh luôn đó. Fan chân chính sẽ luôn nhớ anh vì những sản phẩm nghệ thuật chất lượng thôi!
Giá mà có thông tin cụ thể từ phía mấy trang chính thông báo để người ham hóng bớt chửi đổng và những nhà chống thuyền đi war cũng có căn cứ thuyết phục xíu ha. Chứ tui mệt tim để ý kiểu này lắm anh giai chị gái, mấy chuyện showbiz thắm tình củm gừng của ai tui xin out chứ giờ thấy mấy cái post liên quan toàn thông tin sai lệch với đơm đặt 1 t nói 10 phát nản.
Chuyện cũ bới móc vậy á. Giờ còn chụp ịa bắt bệt được ai thời nay nữa. Anh tôi có cái ủi ấm hơn đắp chó sẵn chỉ chờ drama thảnh thoảng lướt cái đỡ chán thôi! Bọn giời đánh không chỉ biết gào rồi",Ủng hộ
573,"Mấy bạn rảnh thật sự, chuyện hai người làm thì người ta tự chịu trách nhiệm giải quyết, xúm vô bới móc làm gì rồi quay ra tẩy chay. Ủa alo, drama tv quota không đủ hay sao mà đời người ta cũng thành tv series cho mấy má ngồi chấm điểm diễn xuất vậy? Bản tính nghệ sĩ nó vậy, đâu dễ thay đổi sau ngày 1 ngày 2. Quan trọng là tác phẩm chất lượng cống hiến cho bà con có còn đều không kìa, cái đấy hãng tui thấy vẫn nuột chán! Diễn bằng thực lực nha mọi người! Stay tuned chờ ""Queen of Tears 2""!",Ủng hộ
574,"Nói thật lòng thì ai đời đi tin ba cái tin l rumour vớ vẩn? Antifan rảnh quá k có việc gì làm hay sao cứ bám lấy người ta thế, hóng drama quên hết việc nhà rồi à! Mà Kim Soo Hyun làm tốt vai trò Nam hậu Cưới thôi nha phim đỉnh dữ thần!!!!",Ủng hộ
575,"Drama nhiều vậy ai mà biết đâu là thật đâu là giả, cứ chống lưng oppa nhà mình cái đã.秀賢 오빠 ファイティン! Ai rồi cũng mắc sai lầm, miễn là đừng bỏ idol!!",Ủng hộ
576,"Chuyện yêu đương đâu phải chuyện phạm pháp, sao dồn ép anh KSH dữ vậy? Đã là nghệ sĩ tài năng thật sự, mong công chúng đánh giá khách quan hơn vì những cống hiến nghệ thuật. Chứ đào xới đời tư mà quên mất họ đã mang đến những tác phẩm giá trị thế nào thì hơi quá đáng. Nói thật, showbiz đầy rẫy chuyện bất ngờ, quan trọng là ai có bản lĩnh vượt qua thôi. Anh vẫn sẽ là Moon Gang TaeNumberOne của em!",Ủng hộ
577,"Showbiz đầy rẫy ba hoa, chờ phán xét cuối vụ rồi hẵng vội vàng ""ném đá"" người ta!
Hy vọng tất cả các bên nhanh chóng giải quyết êm đẹp ! Còn tôi, vẫn cứ yêu ""điên đảo"" ""Vì Sao Đưa Anh Tới '' version Kim Soo Hyun 😍",Ủng hộ
578,"Drama căng đét, bao nhiêu phen làm tui bỏng hết cả mắt! Khen chê các kiểu, quay xe chóng mặt. Cơ mà khoan, tui thấy hơi buồn cười khi mọi viên đạn hình như đang nhắm mỗi mình anh Soo Hyun thì phải. Okay, mình không bênh ai cả, nhưng sự thật thì luôn có nhiều hơn một góc nhìn. Ai dám chắc mười mươi những thông tin kia toàn là ""sự thật vạn tuế""? Rồi nữa, mọi người quên mất ""before"" và ""after story"" của cả một con người trước khi đóng đinh hình ảnh họ à? Tui vẫn nhớ diễn xuất ánh mắt đa tầng của bố Hyun Soo trong Dream High đó! Chờ ảnh comeback cho biết thế nào là đỉnh cao level thần đi nào bà con ơi. 😉",Ủng hộ
579,"Drama dai tập dữ đây, nhưng ship KSH thì vẫn cứ là ship thôi hehe Tin đồn cũng chỉ là tin thôi mà, ai cũng có quá khứ, judge vội thế làm gì các bác? Quan trọng bây g là ảnh đ diễn siêu thần sầu thì mìn vẫn iu!",Ủng hộ
580,"Sao các bạn lại dễ dàng tin mấy trang tin lá cải thế nhỉ? Tin Dispatch rồi có gì ngoài drama bẩn bao giờ? Còn nhớ quả photoshop date hồi đó bôi nhọ hết người này đến người kia không? Tin nhắn telegram bị lộ có thật là gửi cho KSH không, hay lại giật tít câu view rẻ tiền thôi. Mà ngay cả khi họ từng quen nhau đi nữa thì bây giờ anh ấy độc thân không có nghĩa vụ phải nhắn tin lại cho ai khi người ta gặp khó khăn cả. Cứ cho là công ty đòi nợ thật đi nhé, làm ăn thì phải sòng phẳng chứ tự dưng xóa nợ hộ chắc? Kim Saeron còn trẻ, còn cơ hội làm lại từ đầu, đừng suốt ngày lôi chuyện cũ anh Kíu ra để PR rẻ tiền nữa đi nha. Bao năm build up sự nghiệp gây quỹ từ thiện không tiếc tay, comeback thành Rat king đã khó còn đổ thêm gáo nước bẩn. Hater rảnh vậy nên đi kiếm real highlight trong cuộc đời mình đi hơn làm nhảm cho một bài viết clickbait. Nhớ năm xưa xem Vì Sao Đưa Anh Đến khóc hết nước mắt tới giờ, em vẫn sẽ ủng hộ",Ủng hộ
581,"Thật ra chuyện này hơi mệt não thật nhỉ? Đừng ném đá nghệ sĩ nhà người ta quá sớm vội, biết đâu có uẩn khúc chưa tỏ. Biết vậy mình mới biết là sao quả tạ chiếu xuống đầu ai thì người đó sống dở chết dở thôi. Khổ thân Soo Hyun, năm nay sao chiếu mệnh kiểu gì vậy trời!!!",Ủng hộ
582,"Thật sự cạn lời với cái giới giải trí này. Đôi khi em tự hỏi, có phải chỉ cần dính mác ""người nổi tiếng"" là bị tước đoạt luôn quyền riêng tư không? Thương anh KSH, người tài năng thì luôn bị vùi dập bởi mấy cái drama trời ơi đất hỡi. Thay vì moi móc đời tư người ta, sao không tập trung vào những đóng góp nghệ thuật của anh ấy đi? Còn cả cái tập đoàn báo chí với Viện Garogì gì đó nữa, có phải dồn ép người ta đến đường cùng thì mới vừa lòng không? Gold Medalist cũng kì cục, không phải nghệ sĩ của mình thì phải bảo vệ chứ, gửi giấy đòi nợ nghe có nghĩa tình gì. Cái người cần lên án ở đây là cái người khơi mào ra tin đồn và tung hết cái này đến cái kia cơ, sao cứ nhằm anh Hyun cắn hoài vậy? Nói một câu cuối thôi, đừng cố gắng hạ bệ ai chỉ để nâng bản thân mình thấy giỏi hơn.",Ủng hộ
583,Drama này căng thật nhưng mình vẫn tin vào Kim Soo Hyun oppa! Chưa có phán quyết cuối cùng thì chưa thể kết tội ai được đâu. Hãy công bằng và cho anh ấy cơ hội để chứng minh sự thật! Thả tym <3,Ủng hộ
584,Thấy mọi người gato anh Soo Hyun dữ... Cơ mà mấy thánh phán có chắc mình bênh vực nạn nhân thật sự hay chỉ đang hả hê trên nỗi đau và thành công của người khác thôi? Ai là thánh ai là tội ở đây? Chờ tòa án phán xét!,Ủng hộ
585,"""Drama kiểu này làm nhớ mấy phim cũ rich man - poor woman ghê. Mà không biết thuyền 'cấp trên và thực tập sinh' chèo có nổi không đây...? Cơ mà tin hành lang nhiều khi cũng giả trân lắm cha nội.""",Ủng hộ
586,"Mọi việc phức tạp hơn ta nghĩ nhiều. Nhưng một khi các tờ báo lá cải dập tan thì thật khó gượng lại. Tôi tin anh ấy đã học được những bài học cuộc sống quan trọng, và với một tài năng tầm cỡ như vậy thì dư sức vượt qua bão tố này thôi, khán giả vẫn trông chờ những vai diễn để đời của anh đấy. Chuyện qua xin khép lại, chúng ta nhìn về phía trước xem sao!",Ủng hộ
587,"Coi như đây là chiêu trò hạ bệ nhau trên phim trường đi, anh giai chắc cũng chẳng vừa nhỉ, kịch hay còn dài. Phép thử lòng người cả thôi mà.",Ủng hộ
588,"Ủa mọi người khắt khe quá không vậy? Chưa có bằng chứng xác thực nào cho thấy oppa (ý chỉ Kim Soo Hyun) làm gì sai trái mà đã vội quay lưng rồi. Đâu phải cứ Dispatch nói là tin đó?! Mình thấy anh luôn chuyên nghiệp và hết mình trong công việc mà, chuyện đời tư thì nên để người ta tự giải quyết chứ nhỉ. Tiếc cho một diễn viên thực lực nếu thật sự bị ảnh hưởng vì scandal này.",Ủng hộ
589,"Dựng chốc mà mọi người tin sái cổ thiệt ấy. Giang cư mận mà toàn thẩm phán online. Anh Soo Hyun đóng phim thì mình coi, chứ tin đồn có hẹn hò, rồi có nhắn tin không phản hồi, ai biết được sự tình đâu.",Ủng hộ
590,"Biết đâu trong mớ drama này thằng hề lại là chúng ta. Kệ đi bà con ạ, phim anh tôi đóng vẫn phải xem dài dài! Thiên tài diễn xuất có mấy đâu mà chê 😁
Tôi tin Soo Hyun oppaaa <3 Sự thật là kẻ thắng cuộc!
Công nhận diễn xuất đỉnh thật sự, Chemistry với ai cũng cháy quá trời!!!! Rồi sau phim ai cũng ""ngồi trên đống lửa"" cùng anh diễn :))) Chúc mừng ekip quá thành công. Mà công ti oppa có cái nết gì lạ vậyyyy???",Ủng hộ
591,"Mình thấy mọi người khắt khe với Soo Hyun quá. Đặt mình vào vị trí của anh ấy xem? Đã là chuyện cũ, đời tư nữa, giờ bị xới lên thế này, còn trách ai được ngoài cái giới showbiz hay tung tin đồn thổi kiếm fame nhỉ? Chưa biết trắng đen thế nào, ai vội phán xét thì xem lại mình có hoàn hảo không đi.",Ủng hộ
592,"Mấy thánh phán xét hay thế nhỉ? Idol nhà bạn thì chắc gì đã thơm tho hơn người ta, Kim Soo Hyun diễn xuất đỉnh thế kia chẳng lẽ chỉ vì mấy tin đồn kia mà phủ nhận sạch sao? Showbiz đầydrama thật giả lẫn lộn, cứ phải đợi rõ trắng đen rồi hẵng gõ phím chẳng thừa hơn à? Cứ cho là hẹn hò đi, liên quan gì? Nợ nần Gold Medalist thì người lớn tự giải quyết. Rảnh quá đi soi mói chôn vùi sự nghiệp người ta.",Ủng hộ
593,"U là trời, đào sâu đời tư nghệ sĩ ai rồi cũng dính thôi à. Drama thế kỷ à mấy má? Lèo lái dữ dội thế này lỡ ảnh trầm cảm ai chịu? Anti vừa thôi chứ, mấy lúc cần làm việc lớn hơn của xã hội lại chả thấy tích cực bằng. Hít hà drama xong đi ngủ ngon chả nhả miếng nào thiện lương. Ủ thua.",Ủng hộ
594,"Mệt mỏi thật sự với cái drama vô nghĩa này rồi đấy! Các thánh thì soi mói đời tư người ta còn ác hơn tra tấn thời trung cổ. Rồi thì sao? Anh sống anh chịu mà? Thích phán xét đạo đức trong khi đạo đức thiên hạ chắc gì đã hơn người? Anh đóng phim hay, xem mà tận hưởng đi! Ai rảnh hơi hơi lôi cái mười năm, ba chục năm trước ra bới còn mệt hơn đào vàng. Nghệ sĩ cứ cống hiến hết mình mang tới tác phẩm giá trị còn mấy chuyện ngoài lề... bỏ qua hộ cái dùm! ☕😌",Ủng hộ
595,"Thấy mọi người ném đá anh Soo Hyun dã man quá, chắc gì anh ấy đã hết lòng vì ""em gái mưa""? Nhất là khi gánh nặng vực dậy Gold Medalist trên vai kìa! Lộc lá thế nào cũng phải ưu tiên bản thân rồi.",Ủng hộ
596,Khinh mấy thánh hay đào mộ đời tư người khác ghê. Ủng hộ anh Soo Hyun oppa đóng phim trả thù tình màn ảnh rộng cho xem! Lươn lẹo xạo sự hay tỏ vẻ đạo đức thì biến dùm chứ phim ảnh diễn xuất thực lực của người ta thì chỉ đáng gato mà thôi!,Ủng hộ
597,"Ủa, mình thấy diễn viên thì cũng chỉ người thường thôi mà? Ai guarantee sống là phải đúng chuẩn từng ly hay sao? Đừng toxic quá mọi người ơi.",Ủng hộ
598,"Rồi rồi drama này ai đúng ai sai có bằng chứng xác thực hết chưa mà mọi người đã vội chỉ trích người ta rồi? Tôi thì vẫn tin anh Shin! Anh ấy tài năng thế không đời nào đánh đổi sự nghiệp vì chuyện thế này đâu. Mà báo chí dạo này câu view bất chấp nhỉ, thương anh Shin một mình gánh bão dư luận ghê. Phim mới sắp chiếu đến nơi rồi, tập trung ủng hộ phim thôi bà con! Anh ơi fighting!",Ủng hộ
