ID,Comment Text,Token Count
1736,Hễ mà bị tiền làm mờ mắt thì ai cũng thành ra như thế thôi.,16
1737,Mọi người không ai biết GHS thời Cyworld à? Từ hồi đó đã thấy sai sai rồi....,23
1738,Tại sao ạ??,5
1739,"헐 100 vạn view điên rồi. Đúng là Gaseyeon, mình cùng đạt 1,5 triệu người đăng ký nào!!",27
1740,Cái này thật á????? Kim Soo Hyun thật sự làm vậy á????? Nếu là thật thì cái này đúng là.... chuyện lớn luôn đó....,36
1741,"Tôi thấy Kim Soo Hyun và Go Young Wook có vẻ giống nhau, đều là những kẻ ấu dâm.",22
1742,"Wow, thật tuyệt vời khi có rất nhiều thông tin về điều này.",16
1743,Nếu Kim Sae Ron đã quyết định chết thì nên tống tiền vài tỷ won bằng cách đe dọa sẽ vạch trần mọi thứ. Sao lại phải chết? Chắc hẳn phải uất ức lắm nên mới chọn ngày sinh nhật của Kim Soo Hyun để qua đời.,54
1744,Kim Soo Hyun hãy sụp đổ đi..,8
1745,"Bực thật, mong Sae Ron sống sót trở về.",14
1746,Có nhà giá 10 tỷ won một căn mà có tận 3 căn... chỉ vì 700 triệu won... mà một cô gái 25 tuổi đã chết,29
1747,Đây không phải là người.,6
1748,Tôi nhớ cảnh chú Won Bin báo thù.,9
1749,"Shin Madam Jang Geun Suk hdd Kim Soo-hyun nhóm máu AB poker face hai mặt lăng nhăng đáng sợ hdd đồ điên thái nhân cách Choi ㅁㅅ đang nợ nần mà cưới vợ ghê thật đàn ông nhóm máu AB dễ bị lừa lắm phụ nữ, đàn ông nhóm máu Bạn cẩn thận nha 100% ái kỷ với cả chống đối xã hội đấy",74
1750,"Thật đáng tiếc, Soo Hyun là người xấu, còn Sae Ron thì đáng thương, nhưng sao còn trẻ mà lại đi với người đàn ông trưởng thành. Bố mẹ Sae Ron không nói gì sao?",45
1751,Chắc chắn là đã can ngăn rồi. Và Kim Soo Hyun ở độ tuổi cuối 20 lẽ ra nên từ chối. Con nít cấp 2 mà nghe lời bố mẹ chắc? Nếu là một người đàn ông trưởng thành có đầu óc thì đã không hẹn hò.,55
1752,"Bố mẹ có ngăn cản thì ở cái tuổi đó cũng chẳng biết gì đâu... huống chi là nghe bạn bè nói thằng đó không tốt, đừng có gặp? Khi yêu rồi thì hết thuốc chữa... Người lớn phải tự kiềm chế thôi... Thằng dụ dỗ trẻ vị thành niên mới là thằng sai.",66
1753,Có khi nào 6 năm chỉ hẹn hò với Kim Sae-ron không?,16
1754,"Bắt cá hai tay, bắt cá ba tay?",10
1755,"Một lần dính scandal là bịгре luôn, kinh thật...",17
1756,Không có tiền giúp đỡ nhưng lại có tiền thuê cả đống luật sư đắt tiền?,18
1757,Thương Kim Sae Ron quá.. Không phải vì khó khăn kinh tế đâu.. Tại Kim Soo Hyun bảo trả ngay 700 triệu won nên mới nhận được thông báo đòi nợ đó... Một mình chịu đựng... Phải vạch trần chứ.. Đến vạch trần cũng không làm.. Kim Sae Ron hiền quá đi mất.. Buồn quá.,71
1758,"Kim Soo Hyun, đồ tồi. Tại sao bố mẹ của Kim Sae Ron lại không bảo vệ con gái vị thành niên của mình, lại để con bé qua lại với đàn ông trưởng thành? Sáu năm thì không thể không biết. Sae Ron cũng là một đứa trẻ táo tợn.",62
1759,Nếu mà diễn với cái mặt ngây thơ đó rồi nhờ vả thì có lẽ tôi đã tin đó.,20
1760,"Suhyun à, giải nghệ thôi.",8
1761,Giờ thì nó không sống được ở Hàn Quốc nữa rồi.,13
1762,"Buồn thật đấy, đáng bị trời phạt.",10
1763,Hóa ra là ông chú ấu dâm. Sống trong tội lỗi đi nhé ông chú...,19
1764,"Sốc quá, nhìn là thấy tính cách thường ngày thế nào rồi... Đến cả những người xung quanh cũng phát ghét theo. Ghê.",30
1765,Những đứa trẻ vị thành niên #metoo hãy ra đây nhanh lên.,15
1766,"Không đến đám tang đã rợn tóc gáy rồi, cho là trốn tránh vì bị đám phóng viên xông vào đi... Vậy mà 6 ngày sau lại mở tiệc tùng...",36
1767,Chắc là bữa tiệc đó có cả thành viên G-Dragon cùng tham gia chương trình nên tất cả các thành viên trong chương trình đó đều đến đấy.,29
1768,"Tôi là một trong những người đã không chỉ trích và rất tiếc cho Saeron khi vụ lái xe khi say xỉn xảy ra. Gần đây, khi tôi nghe tin quá đau lòng và không thể tin được, tôi đã rất đau lòng. Tôi nghĩ bạn đã lựa chọn cực đoan vì cuộc sống không phải là cuộc sống, bạn nghĩ rằng bạn phải chết để sống. Tôi rất tiếc và đau lòng. Tôi không có tôn giáo, nhưng tôi chân thành cầu nguyện và cầu nguyện rằng bạn sẽ hạnh phúc hơn bất kỳ ai khác ở đó.",112
1769,Wow... đồ cặn bã... Kim Soo Hyun,10
1770,Tôi ủng hộ Viện Nghiên cứu Dọc và Ngang. Đã đăng ký.,14
1771,"Sajunghyeong và Kim Soo-hyun, lũ côn đồ. Công ty quản lý cũng có vấn đề.",24
1772,Ủng hộ GaSeYeon không cần nhìn sắc mặt ai!,13
1773,Chắc phải mua mỹ phẩm Konishya thôi.,10
1774,Mỹ phẩm Konisha tuyệt vời.,8
1775,Khi phụ nữ mang hận thì tháng năm cũng có sương.,13
1776,"Công ty quản lý tàn nhẫn thật đấy, đấy là công ty quản lý hay là Kim So Hyun vậy, quá đáng với Kim Sae Ron. Ít nhất thì họ cũng quen biết nhau lâu rồi, đến lúc mất thì họ chỉ im lặng và không hề thấy buồn, bộ các người chưa từng say à? Uống rượu là chuyện bình thường ở đó, Sae Ron sai ở chỗ lái xe khi say xỉn, mà chắc chắn đó là trường hợp phổ biến ở đó, ai bảo cô ấy là nghệ sĩ làm gì.",113
1777,"Haha, đến cả người mẫu quảng cáo cơ đấy.",13
1778,"Thời kỳ đỉnh cao của Park Si Hoo khi đóng ""Alice ở Cheongdam-dong"" cũng thuộc hàng sao lớn, lúc đó anh ta cũng đâu phải là vị thành niên...",41
1779,Quảng cáo hay quá Đúng là chuyên gia quảng cáo Yêu quá Kim Se-ui đỉnh,17
1780,"Tôi không biết Kim Sae Ron rõ lắm, nhưng tôi hy vọng sự thật sẽ được phơi bày và công lý sẽ được thực thi cho Kim Sae Ron. Kim Sae Ron hãy nói một cách thẳng thắn.",46
1781,"Con người thật sự xấu xa, đòi tiền từ một đứa trẻ mới đôi mươi.",18
1782,"Cần phải thêm phụ đề tiếng Anh cho video này để các fandom trên toàn thế giới có thể xem được... Tôi nghĩ chương trình Gaseyeon ít nhất nên có phụ đề tiếng Anh cho các nội dung về người nổi tiếng... Cái loại tướng mặt hoặc dáng người như thằng kia có một đặc tính chung là hay đâm sau lưng, trơ trẽn và ngông cuồng như thể cả thế giới này chỉ có mình hắn... Dáng người hay tướng xương cũng thuộc về tướng mạo, ""tướng mạo là một môn khoa học"".",112
1783,"Có hơn 30 tỷ won mà tiếc 1 tỷ won à, giá mạng của Sae Ron đó.",20
1784,"Với một số người, 700 triệu won sau khi ăn bánh trả tiền với trẻ vị thành niên chẳng khác nào 7 nghìn won?",27
1785,"Đúng là đồ rác rưởi, nhưng mà quen đồ rác rưởi tận 6 năm trời, không ai trong gia đình ngăn cản hả? Cháu gái còn vị thành niên mà hẹn hò với đàn ông trưởng thành thì phải ngăn cản chứ?",51
1786,"Với một diễn viên nổi tiếng có gần 30 tỷ won trong tay, liệu có ai có thể ngăn cản được không? Chỉ cần nhìn mặt Kim Soo-hyun thôi đã thấy thông minh rồi. Thật đáng kinh ngạc.",47
1787,"Có phải cứ bố mẹ ngăn cản là đứa trẻ nào cũng nghe lời bố mẹ đâu? Thậm chí khi còn vị thành niên vì không biết gì nên càng mè nheo hơn ấy chứ... Đến người lớn có tuổi khi yêu vào, dù xung quanh có bảo là thằng đó không ra gì, đừng gặp gỡ thì họ vẫn cứ gặp đấy thôi... Phải chửi những kẻ dụ dỗ, gặp gỡ vị thành niên chứ sao lại đi chửi gia đình người ta thế.",98
1788,Không đến đám tang thì hơi quá đáng rồi.,11
1789,"Anh chàng Kim Soo Hyun này không phải là người, thảo nào được trả lương cao nhất, hóa ra diễn xuất đạt đến đời thực.",32
1790,8 quả bom còn thảm hơn cả diễn viên nữa cơ á,12
1791,Nếu ngày sinh nhật của mình trùng với ngày giỗ của người yêu cũ thì sẽ có cảm giác thế nào?,23
1792,Thằng đó chắc là bệnh hoạn tâm thần nên chắc không có cảm xúc gì đâu.,17
1793,Chắc nó chẳng nghĩ gì đâu...,8
1794,"Với cái nhân tính đó thì chắc chẳng nghĩ gì đâu, tặc lưỡi ""xui vãi"" rồi lại đi chơi vui vẻ thôi.",28
1795,"Cho thêm bằng chứng đi, bằng chứng hẹn hò ấy. Hẹn hò tận 6 năm cơ mà, chắc phải có thêm ảnh hoặc nội dung trò chuyện chứ? Tất nhiên là hôn má thì không thể chối cãi rồi, nhưng cần thêm đoạn chat KakaoTalk chắc chắn hơn nữa để phía Kim Soo Hyun không thể chối cãi được.",69
1796,Người đáng sợ.,4
1797,"Nếu còn ăn nói kiểu lươn lẹo và làm trò thì chắc lại gỡ thôi... Với lại chả ai được lợi lộc gì khi cứ chửi bới cả;; Như thế cũng chẳng phải vì Kim Sae Ron đâu... Thật lòng mà nói, chỉ cần một tấm ảnh hôn nhau thôi là xong chuyện rồi.",66
1798,"Là một người yêu thích phim truyền hình Hàn Quốc, tôi rất thất vọng, Kim Soo Hyun thực sự quá tàn nhẫn với Saeron của tôi, tiếc là tại sao Saeron lại phải ra đi nhanh như vậy.",47
1799,Thằng ấu dâm bệnh hoạn đó là ác quỷ.,11
1800,"Khi tôi kể chuyện này với những người phụ nữ xung quanh, họ nói rằng tại sao cô ấy lại phải chết thay vì chống trả, thật là nực cười.",34
1801,Thì ra không phải là người mà là cầm thú Kim Soo Hyun.,14
1802,"Wow, Kim Soo Hyun không phải là người nữa rồi.",14
1803,Tôi đã thấy ác quỷ.,7
1804,"Chỉ có Saeron đã khuất là thiệt thòi. Tuổi còn nhỏ mà phải gánh chịu nhiều khó khăn đến thế. Số tiền dành dụm bấy lâu nay đã đi đâu hết, tại sao lại phải vay đến 700 triệu won để giải quyết hậu quả, lại còn có tin đồn là do bố mẹ làm ăn thua lỗ nữa, nếu điều đó là sự thật thì đứa trẻ này phải sống cuộc đời như thế nào đây. Lúc xảy ra tai nạn do lái xe khi say rượu, tôi chỉ nghĩ may mắn là không có thiệt hại về người. Lúc nghe tin em ấy không được đóng tiếp trong bộ phim của Netflix, tôi đã rất tiếc nuối, nhưng những người đã đẩy em ấy đến mức phải nghĩ đến cái chết thì thật sự phải tự kiểm điểm lại bản thân. Một lần nữa, xin thành kính phân ưu.",173
1805,"Thảo nào, thấy lạ là tại sao lại tự tử đúng ngày sinh nhật... thì ra là có lý do... Đã có điều nghi vấn rồi. Thương đứa bé quá... Đau lòng quá... Kim Soo Hyun có vẻ ngoài hơi đáng sợ. Quả nhiên là bẩn thỉu thật... Nếu đây là sự thật thì sốc thật sự.",71
1806,"Tôi đồng cảm như thể cô ấy là con gái mình nên tôi thấy rất tiếc cho Saeron. Thật lòng mà nói, tôi đã nhìn cô ấy bằng con mắt khác sau vụ tai nạn do lái xe khi say rượu. Sau khi xem chương trình hôm nay, tôi không thể ngủ được. Tôi rất buồn vì người lớn đã làm sai. Tôi xin lỗi, Saeron.",78
1807,Chẳng qua là chưa giết người thôi chứ cũng là thằng bệnh hoạn ấu dâm à?,17
1808,Jang Geun Suk anh cũng anh... thất vọng...,12
1809,"Cái nhãn hiệu túi đó chẳng phải do mụ Madam Gae, bồ của chồng Choi Jin Sil ra mắt hay sao.",26
1810,"Hình như túi Linu là do bà Madam ra mắt thì phải, người tình của chồng Choi Jin Sil ấy.",26
1811,Thật độc địa khi mua cả nhà.,8
1812,Sao không bảo anh ta từ từ trả lại 700 triệu won và trả dần đi...,17
1813,"Cuối cùng thì Kim Sae Ron lại gây ra chuyện cho Kim Soo Hyun rồi, bắt đầu từ việc gửi thư thông báo kìa.",29
1814,"Điên rồi, nghĩ lại hồi cấp 2 mình chỉ là một đứa nhóc con không biết gì cả, vậy mà hẹn hò với người gần 30 tuổi á...?;",36
1815,"Mấy đứa con gái cấp 2 ấy, vì không biết gì nên hay bảo là muốn kết hôn, muốn hẹn hò với mấy chú nghệ sĩ trung niên. Người lớn phải dỗ dành, dạy bảo chúng nó chứ yêu đương với nữ sinh cấp 2 thì dùng được à? Chắc lại còn gaslighting các kiểu nữa chứ. Mạt thế rồi, mạt thế rồi.",81
1816,"Bạn xem bài viết trên Cyworld thời trung học của Kim Soo Hyun đi kìa Đúng là hết chỗ nói, anh ta thực sự làm theo y hệt những gì đã viết.",36
1817,Vậy là 15 tuổi ạ @,6
1818,Thật sự nổi da gà. Thật đáng thương và tội nghiệp cho Sae Ron .. Đau lòng quá.,21
1819,"Tôi nghĩ chúng ta nên tẩy chay một vài nghệ sĩ, không phải tất cả. Họ kiếm được bao nhiêu tiền rồi lại tiêu xài hoang phí. Vì nhận được quá nhiều sự chú ý của công chúng nên phải loại bỏ cấu trúc lợi nhuận lớn nhất của họ. Rõ ràng là Kim Soo Hyun giả vờ tốt bụng và tự lập trước công chúng. Tôi biết anh ta đã không đến đám tang. Và ai nhìn vào ảnh cũng thấy rõ ràng là họ đang hôn nhau, có thể cảm nhận được bầu không khí đó. Tôi không thể nói nặng lời hơn vì tôi không biết sự thật. Nhưng nếu mọi chuyện đúng là như vậy thì nên chôn sống cái loại khốn nạn đó đi. Tôi sẽ dừng lại ở đây vì chúng ta không có cách nào biết được sự thật.",158
1820,Nếu là sự thật thì chỉ gặp nhau khi còn là vị thành niên thôi... Đúng gu của hắn rồi.,24
1821,Mắt lé = Âm hiểmMắt rắn = Xảo quyệt,12
1822,"Gia đình cũng như Kim Soo Hyun, tất cả đều giống nhau, chỉ có Kim Sae Ron là đáng thương.",25
1823,"Chắc chắn là có thể phủ nhận việc một người 30 tuổi gặp một người 16 tuổi, nhưng định biện minh thế nào về việc hôn một đứa bé đáng tuổi cháu mình vậy hả;;;",40
1824,"Nghe nói mỗi năm kiếm được 90 tỷ ở Trung Quốc, không nhận mà cầu chúc cho bọn trẻ thành công thì có phải tốt hơn không, không thể hiểu nổi, đồ xấu xa.",41
1825,"Tôi vốn dĩ không quan tâm đến mấy vấn đề của người nổi tiếng, nên mấy vụ scandal của Kim Sae Ron nổ ra tôi cũng chưa từng bình luận lần nào, nhưng cái này thì đúng là hèn hạ... Lee Jin Ho và Kim Soo Hyun đúng là ác ma, thật sự phải nhận tội. Bọn họ thật sự phải nhận hậu quả tương xứng với những gì mình đã gây ra.",82
1826,"Tôi cũng không quan tâm và không biết nhiều về giới nghệ sĩ, nhưng vụ việc lần này có lẽ là vụ gây sốc nhất trong giới giải trí Hàn Quốc mà tôi từng thấy trong đời. Vụ Burning Sun thì tôi nghĩ là chuyện các ngôi sao và ma túy, văn hóa ăn chơi về đêm là mối quan hệ không thể tách rời trên toàn thế giới và trong lịch sử rồi, nên việc có vụ như này ở Hàn Quốc cũng là điều có thể xảy ra, nhưng mà đây lại là đối tượng học sinh cấp hai thì thật sự là... Chuyện chưa từng có tiền lệ đúng không ạ? Sốc ngang vụ Nth Room.",134
1827,"Người yêu mà gặp khó khăn thì phải giúp đỡ chứ, đằng này lại đuổi người ta khỏi công ty.<br>Sợ bị phanh phui chuyện hẹn hò nên sai quản lý Gwak Tae-yeong và bạn của hắn là Lee Jin-ho bóp cổ.<br>Làm vậy không được nên dùng 700 triệu won để uy hiếp, khiến người ta tự tử?<br>Kim Sae-ron phải có tài sản hàng trăm tỷ won mới đúng chứ? Kim Soo-hyun đúng là kẻ xấu xa!",103
1828,"Để tôi tung thêm ảnh hẹn hò 6 năm nữa, hoang mang quá.",16
1829,"Trong mấy cái diễn đàn mẹ bỉm sữa còn bảo ảnh hôn là ảnh ghép, không phải Kim Soo Hyun này nọ. Thậm chí còn trách bố mẹ kiểu ""Bố mẹ làm cái gì vậy?"", ""Không hiểu nổi người nhà nạn nhân"", rồi còn bảo Kim Sae Ron không trả tiền bồi thường nên mới thế này. Ấn vào thông tin cá nhân của mấy người đó xem lịch sử hoạt động thì thấy toàn là nick bỏ không cả thời gian dài, đến khi vụ Kim Soo Hyun nổ ra thì mò vào bình luận, hoặc không thì toàn thấy bình luận bênh Kim Soo Hyun thôi. Fan Kim Soo Hyun với cả lũ người Trung Quốc làm thuê đang đóng đô ở mấy diễn đàn mẹ bỉm sữa đấy. Mấy bà đấy mà con gái tầm ba mươi tuổi đầu yêu đương với mấy ông chú rồi có làm gì dại dột thì chắc cũng chả sao đâu.",184
1830,Đến cả quán cafe dành cho mẹ bỉm sữa cũng do người Trung Quốc điều hành.,17
1831,"Dù Kim Soo-hyun có nhiều tiền đến đâu, nếu anh ta nói cần 700 triệu won thì đưa cho anh ta là đúng rồi. Nhưng rõ ràng là biết người ta không có khả năng trả mà lại gây áp lực thì ai mà chịu cho nổi. Người ta đã nói là không phải không trả mà là sẽ trả, còn cầu xin tha mạng nữa, đáng lẽ phải cho người ta cơ hội trả chứ. Đến đám tang cũng không đi thì thấy đúng là loại người máu lạnh.",102
1832,Bạn có biết việc Yoon Sang-hyun đã tham gia liên minh nghị sĩ thân Trung Quốc không??,21
1833,Gu nguy hiểm,3
1834,"Lee Cheol-woo cũng thân Trung Quốc à? Toang rồi, thật sự không có một YouTuber cánh hữu nào luôn",28
1835,"Ground C, điểm tin tức, Gaseyeon, Ttorump, vậy.vậy.",23
1836,"Với Kim Soo Hyun thì 700 triệu won chắc chỉ cần đóng một quảng cáo là có thôi... Cậu ấy đâu có nói là không trả, chỉ là xin thêm thời gian thôi mà, vậy mà lại đẩy đứa trẻ đó đến bước đường cùng một cách tàn nhẫn vậy.",55
1837,Khai quật mộ [nhờ] KakaoTalk..,11
1838,Sự thật phải được phơi bày tất cả.,9
1839,"Chả cần đối phó, trung lập hay gì hết, chấm hết. Vẻ ngoài đẹp trai mà tâm địa lại như vậy...",29
1840,Hạ vị thành niên à,5
1841,"Quá nhiều ác quỷ. Ác quỷ, ác quỷ.",14
1842,Sau này Soo Hyun nhất định phải kết hôn và sinh con gái nha. Để đến lúc con bé 30 tuổi sẽ đăng ảnh chụp con gái cưng của bạn.,32
1843,"Ấu dâm là tội ác, ở Mỹ thì xuống địa ngục.",15
1844,"Kim Soo Hyun... cậu đang tự đào mồ chôn mình đấy à... Không phải 1 năm mà là 6 năm trời... Một nữ diễn viên 25 tuổi đầy triển vọng ôm hận mà tự sát. Dù vậy, cô ấy vẫn không vạch trần Kim Soo Hyun đến cùng mà đã ra đi. Phải làm sao đây khi cậu nói sẽ kiện vì tội lan truyền tin đồn sai sự thật...",81
1845,Đồ tâm thần.,4
1846,Cái này thì...,4
1847,"Đồ chó chết , wao nổi da gà, đến ác quỷ cũng phải khóc thét, Soo Hyun ah",23
1848,"Đây là một âm mưu, cần phải điều tra về cái chết này... Có gì đó không bình thường.",23
1849,Những thằng bảo giết người xong rồi vẫn phải giữ trung lập thì trong đầu chứa cái gì vậy?,21
1850,Đúng là Go Young-wook thứ hai.,9
1851,Việc một người 38 tuổi tỏ ra tốt bụng và ngây thơ quá mức đã kỳ lạ rồi. Thì ra là bệnh... Rợn cả người.,31
1852,Bóc trần con người ra thì ai cũng xấu xí cả.,12
1853,"Thật đáng tiếc khi cô bé mới chỉ 15 tuổi thôi, cái quái gì vậy!!",20
1854,Thật đau lòng khi sự thật chỉ được phơi bày khi có người phải chết...,17
1855,Chắc hẳn là đã rất bực bội. Xin chia buồn.,12
1856,Sao 27 tuổi rồi còn đi với học sinh cấp 2…;;; Ghê tởm thật,20
1857,"Chắc hẳn Kim Soo-hyun đã trút được gánh nặng nên mới khoe quà sinh nhật rồi còn đi quẩy ở tiệc của Gia đình nữa, chắc hẳn là vui lắm.",36
1858,Hình mờ ngầu đấy.,5
1859,Thật đáng tiếc nếu không gặp được Kim Soo Hyun..,11
1860,"Những công ty như Naver, Google Korea, Kakao... tuyệt đối không điều hành trung tâm khách hàng, cứ hễ có câu hỏi là bảo ""hãy liên hệ qua email"". Những chỗ như vậy gần như là những doanh nghiệp tồi tệ, độc tài theo ý mình. Còn hơn cả ""trạm dân chủ"" của đảng Dân chủ, đúng là những doanh nghiệp độc tài làm theo ý ta.",85
1861,"Nam nữ có thể hẹn hò mà... Nhưng nếu chuyện gửi giấy thông báo đòi nợ 700 triệu won cho người đang khổ sở vì quá khó khăn là thật, thì... Nếu công ty quản lý của Kim Soo Hyun không đến mức phá sản vì không có 700 triệu won... Thì nên chờ đợi đã.... Quả nhiên không nên chỉ nhìn vào hình tượng mà đánh giá người nổi tiếng... Nhân quả báo ứng là có thật.",87
1862,"Nếu Kim Sae Ron đi công ty khác thì có khi còn phát triển hơn ấy, diễn xuất tốt mà. So với mấy diễn viên nhí khác thì có vẻ còn chẳng được đóng phim tử tế nữa. Nên đi đóng điện ảnh hơn là phim truyền hình. Khí chất khác biệt với tư chất diễn viên tốt như vậy, phí cả đi. Đã đưa về rồi mà chẳng thấy lăng xê gì cả.",84
1863,Hãy tiết lộ một cách công bằng nhất thưa ông.,11
1864,"Tuyệt vời. Kim Se-eui, bạn là nhất Hàn Quốc!!",19
1865,Còn hơn cả God Sungsun nữa kìa...,10
1866,Ôi ánh mắt ngây thơ vô tội đó... Kim Soo Hyun là người hai mặt... Sói/Cừu....,26
1867,"Chắc lên trời cũng không vào được thiên đường đâu... Tiếc thật, oán hận của người chết cứ bám riết thế kia, cuộc đời còn lại của mày coi như xong rồi",38
1868,Tao sẽ nhổ hết răng vàng của mày rồi nghiền nát ăn hết.,15
1869,"Tôi đã không thể hiểu được khi anh ấy nói rằng anh ấy đã phải vật lộn với cuộc sống khó khăn, nhưng có vẻ như có những hoàn cảnh ẩn giấu như thế này.... Anh ấy quá tốt bụng nên đã không thể tiết lộ.",51
1870,"Đúng vậy, cứ hễ có ai than thở về khó khăn trong cuộc sống là mọi người lại chỉ trích, ôi...",27
1871,"Chắc chắn là đã có nhiều ảnh nặng đô hơn, không thì ít nhất chỉ cần đăng ảnh hôn má thôi là bị chôn vùi ngay rồi, vậy mà nghĩ là đăng ảnh chạm má vào nhau thì còn ổn nên mới đăng... Trong lúc đó vẫn còn chút tình cảm... Ha Kim Soo-hyun mà là tôi thì hôm đăng ảnh đó đã hồn vía lên mây rồi trả 700 triệu won rồi cho xong chuyện, đúng là đồ ngốc,,",97
1872,Đúng là cái kiểu chỉ biết tô vẽ lăng xê sau khi chết là đặc tính của dân Hàn Quốc mà Phú Bảo ơi đừng đi mà,27
1873,"Mả cha mày, Kim Sae Ron say rượu lái xe tông chết cha mẹ mày rồi mà mày vẫn cố gắng bênh vực hả.",29
1874,Chắc giờ vẫn đang hẹn hò với ai đó. NewJeans à?,15
1875,Lẽ phải ắt thắng.,5
1876,"Có ai lại muốn người mình từng yêu tự sát không chứ? Tôi từng bị người yêu cũ thao túng tâm lý và tổn thương, nhưng dù đối phương có như vậy đi nữa, tôi đã lựa chọn người ta nên tôi vẫn mong người ta sống tốt sau khi chia tay. Có thể mọi người nghĩ tôi là thằng ngốc, nhưng tôi cũng có những kỷ niệm hạnh phúc mà... Dù sao thì, dù là người yêu cũ chia tay không tốt đẹp đi chăng nữa, nếu sau này họ sống bất hạnh thì chẳng phải trong lòng cũng khó chịu sao?",117
1877,"Thật sự là quá đáng luôn, Baek Hyun Woo đây thật hả?",17
1878,Tôi đã từng thích bạn.,6
1879,Kim Sae Ron chết rồi mà không thấy sợ gì à. Sợ thật Kim Soo Hyun. Chắc là kiểu tôi phải sống sót thôi à...,29
1880,Như người bình luận trên đã nói. Để sống sót ở giới giải trí khắc nghiệt và trở thành top thì phải là người cực kỳ độc ác.,30
1881,"Đúng thật, giới giải trí mà không độc ác thì khó sống sót. Nếu không thì dù có giỏi đến đâu cũng không nên làm người nổi tiếng.",32
1882,Thì dù ở đâu cũng phải làm việc thật quyết liệt thì mới đi lên được chứ,17
1883,"Chắc không ai thừa nhận đâu vì cái tính hay thay đổi của bạn đấy. Thừa nhận rồi lại xâu xé người ta, làm người ta thành trò cười như Kim Sae Ron cho mà xem.",40
1884,"Nếu đã đưa một người đang làm tốt về làm việc thì phải trả công sòng phẳng cho người ta chứ, đằng này không trả tiền mà sai khiến như nô lệ ở trại muối Tân Ám, đến khi đòi 700 triệu won thì bảo người ta sống kiểu gì...?",56
1885,Quá sốc...,4
1886,"Giá mà bạn cứ đăng thêm ảnh và tin nhắn một cách rõ ràng thì tốt. Để Su-hyeon không thể hé răng nói được gì, lại còn đòi kiện tụng pháp lý ở đâu ra nữa chứ. haha",45
1887,Ủng hộ Kang Yong-seok không quay đầu xe !!! Bắn !!! Yêu Kang Yong-seok không quay đầu xe !!!,30
1888,"Thật đau lòng khi thấy tin nhắn cầu xin của Kim Sae Ron... Kim Soo Hyun nhiều tiền như vậy, lại gửi thông báo đòi 700 triệu won từ người yêu cũ đã hẹn hò 6 năm từ hồi cấp 2, thật tàn nhẫn. Nhiều tiền như thế, nhất thiết phải nhận 700 triệu won sao.",65
1889,Hãy đồng ý với thỉnh nguyện thư của Quốc hội!!! Để giải tỏa nỗi oan ức và trừng phạt những người đáng bị trừng phạt để công lý được thực thi.,37
1890,"Kim Se-ui, tôi yêu bạn!! Tôi kính trọng bạn!!! Tuyệt vời!! Khi nào đó gặp nhau nhé!! Thượng đẳng nam nhi!! Tuyệt vời!! Hãy cứu những người phụ nữ Hàn Quốc!! khỏi bệnh tật",63
1891,"Bực thật, đúng là ác ma.",10
1892,"새론 đã cố gắng hết sức để kiểm điểm về hành vi lái xe khi say rượu của mình và chịu trách nhiệm về mặt đạo đức và tài chính. Vậy mà người ta lại cố tình lờ đi cuộc gọi gia hạn, gửi thông báo đòi bồi thường 700 triệu won thì chẳng khác nào bảo con bé chết đi. Lời nói trước sau bất nhất, lại còn huy động cả phóng viên giải trí để hành hạ tàn nhẫn 새론. Chỉ cần nghĩ đến việc 새론 sụp đổ như thế nào khi biết người mình yêu thương suốt 6 năm lại đối xử với mình như vậy thôi là lòng tôi đã tan nát rồi.",129
1893,"Tôi không phải là người, tôi là Garyu-sang.",14
1894,15 tuổi...,4
1895,"Ôi, yêu quá đi mất !!!! Giỏi quá đi !! Chuẩn đàn ông luôn !! Ngầu quá đi !!! Giờ thì đăng ký kênh 가세연 thôi",38
1896,"Đồ không phải con người, đừng có mà xuất hiện nữa.",14
1897,"Hầy, chất liệu tệ quá đi... Đúng là không thể nhìn mặt mà bắt hình dong được, nghệ sĩ toàn là tạo dựng hình ảnh thôi.",32
1898,"Giá mà bạn cứ đăng thêm ảnh và nội dung tin nhắn một cách rõ ràng thì tốt. Để Suhyun không thể mở miệng nói được gì, còn đòi kiện tụng pháp lý ở đâu nữa chứ",41
1899,Ghê tởm thật sự.,7
1900,"Nếu Kim Soo Hyun đưa cho gia đình nạn nhân vài trăm tỷ thì có lẽ tôi cũng dao động mất Soo Hyun à, số tiền đó chẳng là gì với cậu cả Cậu kiếm được rất nhiều tiền nhờ quảng cáo ở Trung Quốc mà, đồ rác rưởi không thể tái chế ạ",57
1901,"Ếch ngồi đáy giếng. Kim Soo-hyun, anh định nói dối đến bao giờ? Không có lời nói dối nào có thể thắng được sự thật cả.",33
1902,"Wow, nổi da gà tận 10 tầng... ớn lạnh quá đi......",16
1903,"Homeplus vốn đã toang rồi, giờ còn toang hơn nữa chứ. haha",18
1904,Thích anh ta là vết nhơ trong cuộc đời tôi.,11
1905,"Chỉ nhìn mặt mà tôi đã bị lừa là tính cách cũng tốt. Tạm biệt, đi nhé. Tôi không tiễn đâu Kim Soo Hyun.",30
