ID,Comment Text,Label
1583,"Haha, thôi thì cứ bảo nghệ sĩ thích drama chắc gì đúng sai, chanh seo người ta hưởng thôi. Khổ thân anh! *cười hề hề*",Ủng hộ
1584,"Mình tin chú Khờ hoàn toàn có thể ""chơi lớn"" được trong các drama Hàn lần này haha Vả lại sao showbiz tha thứ và bao dung được chứ.",Ủng hộ
1585,"Khổ thân anh đẹp trai, đào hoa nó mới vận vào. Có khi nào do tôi mê mệt anh nên tôi thành thành quả bông, hút hết scandal của Kim Soo Hyun không trời =))), không thèm hóng drama nhé, bao giờ ảnh cưới toi mới quan tâm.",Ủng hộ
1586,"""Thôi nào, cứ tận hưởng giai đoạn lịch kiếp hậu công báo hậu như diễn viên trải thảm đỏ vậy. Ai mà không có bạn chơi, dính phốt, làm lại từ đầu cho bốc cả?""😉😬",Ủng hộ
1587,Tui thấy anh Soo Hyun như vậy chắc cũng phiền lắm. Mấy chuyện này chẳng đoán trước được bao giờ! Cứ đợi xem tình hình thế nào đã.,Ủng hộ
1588,"Hỗ tệ anh nha, biet nha ca ai ma đủ sực phải nẹ. Cưu móc còn có gia hạ chie? Kẹo kho thích.",Ủng hộ
1589,"Ôi giời cái hội tung tin tào lao như này chẳng biết đường nào mà lần! Anh Kim đẹp trai chịu khổ rồi huhu. Cứ là tin showbiz, chắc chắn là sẽ đẩy câu chuyện đi xa, rồi người chịu trận lại toàn các celeb. An ủi anh Soo Hyun nhé!",Ủng hộ
1590,"Tôi luôn tin tụi paparazzi hay chuyện thị phi chỉ toàn muốn kiếm fame. Tài năng Kim Soo luôn toả sáng, bỏ qua mọi ồn ào, nhanh trở lại màn ảnh đi anh. Mong mọi điều tốt lành đến với phim mới. Fan luôn bên bạn！👏👏",Ủng hộ
1591,"Ủng hộ anh, ai chẳng có giai đoạn thử nghiệm và những mối liên hệ mập mờ tuổi trẻ, rồi mọi chuyện sẽ ổn! Tiếc cho các nhãn hàng nha hahaha.",Ủng hộ
1592,"Tuyệt vời! Kim Soo Hyun là đỉnh, sau bao nhiêu thị phi vẫn thấy anh ấy phong độ. Cả những việc anh đã làm cho mọi người suốt bao năm cứ là thấy cảm mến ghê! Xanh chín.",Ủng hộ
1593,"Ông xã không lên tiếng tôi đã hiểu. Thôi thì drama lớn thế anh vẫn vững tin diễn vai thật đắt, anh là chân ái làng giải quyết luôn, yêu cái sự bản lĩnh đây này! Các hãng cứ phải tiếc như tiếc hùi hụi ý mà!",Ủng hộ
1594,Thấy drama tới giờ anh nhà đỉnh quá! Bọn anti gán ghép cố tình rồi. Không để yên cho oppa sống à! 😬,Ủng hộ
1595,"Thấy thông tin về Kim Soo Hyun với Kim Sae Ron đúng là drama ngợp trời. Ai follow anh này cũng phải tự nhủ, fan vẫn mãi là fan thôi. Mong là mọi chuyện sớm êm đẹp để còn xem phim anh.",Ủng hộ
1596,"Khổ thân anh, rõ là tài năng! Nghề này càng nổi tiếng, sóng gió quật tới ghê thật.",Ủng hộ
1597,Trời nóng trong mùa bóng cũng chẳng bằng quả báo trễ đến tay những bạn làm nhiều chuyện phi thời. Anh cứ ung dung thôi. Chúng ta luôn đứng cùng nhau.,Ủng hộ
1598,"Ủa, đàn ông người ta thích thì có gì sai =)) Cái cô kia tự tạo drama rồi giờ rùm beng khắp mặt báo làm gì? KSH là nhất, ai chơi lại!",Ủng hộ
1599,Soo Hyun gặp phốt lúc này chỉ muốn khóc lớn quá trời luôn ấy. Nhờ vậy chắc chắn công ty bảo hành diễn xuất xịn sò kia bị sạt nghiệp thôi. Khổ thân anh trai tôi!! :(,Ủng hộ
1600,"Ai rồi cũng có những ngày tháng nông nổi, thông cảm cho người ta nhé! Có gì đâu mà làm rùm beng cả lên. Chúc anh comeback thật bùng nổ nha! 😎 Kiểu anh chắc đi qua chuyện này ngọt xớt thôi muhaha",Ủng hộ
1601,"Sếp gắt gộc thật sự, tình cảm người ta kệ, tiền lo giật lại mới đáng mặt đại gia nha!",Ủng hộ
1602,"Thôi nào, mấy người cứ làm quá! Ai chẳng va vấp, nhất là showbiz chứ. Mình vẫn chiến thôi! 💪",Ủng hộ
1603,"Ông chú nhà mình ""vô tình gặp"" hay đấy, còn chưa thấy ai tài giỏi giả vờ ngây thơ, vô số tội như ảnh luôn đó. Idol top đầu cỡ khác :D Fan vẫn cứ chiến nhiệt tình cho tôi nha! Love you",Ủng hộ
1604,Xem ra khổ thân Kim Soo Hyun. Mấy người kia định moi chuyện suốt đời hay gì? Mong anh sớm vượt qua!,Ủng hộ
1605,"Đóng đinh những nhân vật rình mò chuyện riêng tư! Hy vọng chú comeback với dự án chất lượng gấp đôi, đáp trả thị phi. Fan luôn ở bên chờ. 😍 (Đội ơn sự sáng tạo của báo chí!)😜",Ủng hộ
1606,"Fan vẫn mãi là fan thôi! Kim Tan à... chắc chắn lại có kịch tính đây. Cứ nghe đồn rồi dần dần cũng lắng xuống mà, lại thôi cũng mong Kim Soo Hyun cố gắng đứng dậy, mọi cái cũng có nguyên nhân, người ngoài có quyền phán xét, fan chúng minh thì một lòng chờ anh tái xuất thành công thôi, đừng bận tâm những kẻ xàm ba la ngoài kia vì yêu Kim Soo Hyun là phải thật ngầu 👏",Ủng hộ
1607,"Uiz Trời, đọc mà ""hổm thẹn"" gê! Cứ cho là anh chị đồng nghiệp kiểu ""anh em nương tựa"" thôi vậy, hiểu đúng rồi đó tụi tui tin nha nha. Ủng hộ!",Ủng hộ
1608,Kim Soo Hyun mà vẫn là đẳng cấp khỏi bàn! Mấy trò đào bới chỉ vì vài sự cố cũng đến mệt.,Ủng hộ
1609,"Ông chú Kim cân team rồi, dân khóc thuê xíu rồi tính tiếp. Anh cứ làm người yêu trong phim tiếp nghen.",Ủng hộ
1610,"Ồ, showbiz drama tập này cuốn thật sự. Mong ảnh cứ sống đúng với hào quang ngôi sao chói lọi của mình nhé. Dù gì thì người yêu cũ của mỹ nữ thì cũng đáng để ngợi khen!!!",Ủng hộ
1611,"""Kim Soo Hyun vẫn đỉnh trên màn ảnh, mọi người hiểu mà, cần gì phải xoắn! Cứ nhìn phim anh đóng là rõ.""",Ủng hộ
1612,"Gần đây showbiz Hàn xẻo thị phi gế. Chung quy là cũng thấy anh Hyun bị vùi dập không thương tiếc. Ai ai xem thì xem drama trước đi mọi người, chưa biết trăng ngọn thế nào đã phán xét. Thương ảnh! Đừng lo.",Ủng hộ
1613,"Nghe đã đời! Mấy người toàn soi chuyện trên trời dưới biển ấy. Tội nghiệp oppa, yên lành bấy giờ thị phi ập đến. Fan luôn bên anh!",Ủng hộ
1614,Tôi tin ảnh chỉ là nạn nhân của âm mưu thâm độc thôi. Thương cho người nghệ sĩ!,Ủng hộ
1615,"Sao lại dắt tay một ngôi sao như ảnh ""chú dế"" Kim Sae Ron lận đận thế kia? Đúng là tiền đã giải mã, lại thấy mấy cha vẫn muốn dìm anh xuống cơ!",Ủng hộ
1616,"Ôi trời, anh bạn vẫn hot đấy ạ... Bằng chứng kiểu gì bày ra sau cũng không xoay chuyển được tình cảm của tụi fan đâu. Anh cứ diễn phim thật hay là được!",Ủng hộ
1617,"Ôi chao, nhìn cái gì cơ, người ta thanh minh hết rồi còn réo gì nữa. Muốn kiện mà, công ty hùng hậu giúp anh lo, tài chưa. Người đâu chỉ vì tí fame trc giờ tung hê chứ gì, buồn cười kiểu anh lại chả đủ đẳng à nghen.",Ủng hộ
1618,"Tôi tin anh! Mong mọi chuyện rồi sẽ ổn thôi, anh luôn có tụi này ở phía sau ủng hộ anh nha!",Ủng hộ
1619,"Tội nghiệp anh, kiểu, cứ đóng vai đẹp trai độc thân là dính phốt hen hò liền 🤷🏻‍♀️ Cố lên anh ơi!",Ủng hộ
1620,"Kim Soo Hyun là anh, mọi người thấy đó sau màn ảnh! Ai chơi chiêu gắt zậy.",Ủng hộ
1621,Ai rồi cũng sai sót. Để người ta sống thêm xem thử! Bán hàng vội vã quá ai mê người ta mà ảnh bỏ ngang là dở chứ. Ai làm lại không biết mà chớ!,Ủng hộ
1622,"Thật ra chỉ ngóng phim anh đó, chuyện gì cũng qua 😁. Ai xứng đáng thì nghiệp báo thôi.",Ủng hộ
1623,Tội nghiệp anh Shin-diệu huyền cmn thoạiiiiiii🥺. Cái gu mình thích rồi thì mình ráng chiều thoy à! Gấp đôi luôn ấy chớ cần gì phải xoá! 😜,Ủng hộ
1624,"Kim Soo Hyun là ""chủ tịch nước"" trong lòng tôi, mấy phốt vớ va vớ vẩn này nhằm nhò gì. Tin tưởng anh tôi!",Ủng hộ
1625,"Ừ thì kiểu, mỗi cây mỗi hoa mỗi nhà mỗi… Kim Soo Hyun đúng không các bạn ahihi. Xời, trai có tiền có tài thì làm gì chẳng được thương với mà, các bạn còn quan trọng hóa chuyện ái tình làm chi trời =))",Ủng hộ
1626,Mấy người hùa vào công kích anh nhà có coi lại thời gian nó leak rớt ngay lúc người ta công chiếu phim mới không? Chắc muốn anh flop đến thế hả? Gớm. Thương anh nhiều!,Ủng hộ
1627,"Ôi dào, sống cùng nghề mà thôi, cứ thả gì căng vậy. Rồi đâu vào đấy tin người ta đi!",Ủng hộ
1628,"Ai mà chẳng từng vấp ngã, cứ coi như Soo Hyun giúp đàn em làm lại từ đầu đi! Có khi công ty cũng muốn PR chùa nhờ xì-căng-đan của anh nhân tiện luôn ấy nhỉ.",Ủng hộ
1629,"Sao anh tui lại khổ đến vậy! Phụ nữ tới rồi lại đi cứ như phim thần tượng ấy. Dù gì vẫn thích anh và chờ anh trở lại thôi! Mấy người kia cứ soi, anh cứ tập trung cày phim cho coi!",Ủng hộ
1630,"Ui giời, người ta bảo muốn biết chất thật thì hãy nhìn lúc ngã, chẳng qua mới va vấp tý đã có cả rổ lao vào bới móc! Cứ ngồi đó mà xem phim anh diễn tiếp thôi. Ai biểu đỉnh quá làm chi.",Ủng hộ
1631,"Sao kê, bèo lắm cũng phải vài tá ảnh mới xem, đằng này lại chỉ nghe kể. Cây ngay còn chẳng sợ gì, sao phải vất vả thế này! Tin anh! Sống không vì ai chỉ cần hợp pháp hợp tình luôn. 😎",Ủng hộ
1632,"Drama gì cơ? Ông anh im ắng lâu thế xuất hiện, là biết có đồ hay xài liền, bao nhiêu sản phẩm, phim rồi biết đổ sô xin chữ ký nữa thôi! Khôi phục phong độ rồi gáy với đàn!",Ủng hộ
1633,"Ông chú ơi cố lên, tin đồn rồi sẽ tan biến thôi. Càng quét mới lộ hết, không phải ai cũng hoàn hảo được.",Ủng hộ
1634,"Ôi, khổ thân anh Kim Soo Hyun, rõ là đóng phim hay thì dễ bị ghen tị quá đi 😄 Ai chẳng có bạn bè đồng nghiệp, có cần làm căng thẳng vậy đâu? Quan trọng là bây giờ lại nhìn anh ấy một góc khác, trông cũng đáng...""yêu"" phết lên 😁 Vụ gì cũng qua thôi mà. Thật tiếc...vì không được nhận thêm hợp đồng quảng cáo.😌",Ủng hộ
1635,Ủng hộ anh Kim Soo Hyun! Hớt váng mà xem ai vẫn chiếu drama.,Ủng hộ
1636,"Tôi vẫn tin anh, anh vẫn mãi là anh, tài năng của anh thì không lặp lại được, đóng phim hay phải biết đường chọn người ghét mình nhất trước giờ hợp tác thì phim mới cháy =))",Ủng hộ
1637,"Lòng vòng gì, tóm lại đã là sao thì lo cày phim thôi bro, đời ai chẳng có vấp váp, quan trọng vẫn là mang đến cho fan những vai diễn đỉnh. Cố lên nha!",Ủng hộ
1638,"Ôi cha, công ty hành Kim Sae Ron hơi căng đó nha. Kim Soo Hyun ơi, cứ tập trung đóng phim cho fan lên cơn tim luôn đi nhé",Ủng hộ
1639,"Ôi, anh em Kim này chịu chơi thật, diễn cảnh nào ra cảnh đó, giờ lên drama luôn, chờ xem Gold Medalist lên kế hoạch tung chiêu cứu vãn thần tượng kìa! Coi bộ cũng có miếng đó chớ < cười đểu > anh cứ từ từ mà bung cái trò!",Ủng hộ
1640,Nghe nói anh bạn đang trở thành bia ngắm à? Cứ chill đi! Bể gì cũng được với anh. Cẩn thận kẻo có người ghen ăn tức ở. 🎬,Ủng hộ
1641,"Ôi thôi xong! Bây chừ người yêu Kim đi đâu chắc tớp đèn với hoả. Cứ yên vị an tề tập trung đóng phim ngon lành đi nhé ""anh tài xế"" của em này. Sao lại dại dẫm vào thị phi làm gì nhỉ!",Ủng hộ
1642,"Tội vạ thì vẫn chưa ai tuyên cả ạ. Lần này ảnh chắc mất toi hợp đồng trăm tỉ thì hơi căngkk, chắc cần người đồng hành nâng giá chứ làm sao sấp mặt dễ thế. Tiên trách kỷ, nếu anh tài nhà người ta không vững thì đâu đến nỗi các thanh niên khác ""chảy mủ"" muốn vào vai lắm ạ. Thế nhé.",Ủng hộ
1643,Sao cứ lôi ng ta ra moi móc thế nhỉ? Chuyện cá nhân đâu nhất thiết phải phơi bày cho thiên hạ xem.,Ủng hộ
1644,"Thật tình, ai đúng ai sai ở khía cạnh tình cảm không quan trọng bằng việc cả hai đều không bị ai hại cả (ý là dằn mặt không có thiệt, không bị sờ gáy!). Kim Soo Hyun tuyệt đối xứng đáng để tin tưởng. Khách quan mà nói.",Ủng hộ
1645,"Trời ơi người ta yêu đương giờ đem ra mổ xẻ thế này không thương tiếc, tỗi nghiệp anh Soo Hyun! Bỏ qua drama, diễn còn bao hay mà, cứ xem phim anh là được!",Ủng hộ
1646,"Dù gì thì tôi vẫn mong muốn nhìn thấy anh trên màn ảnh. Tội ai người đó chịu, chuyện quá khứ rồi mọi người cứ cay nghiệt làm gì vậy, bỏ qua cho anh người làm nghệ thuật chúng tôi còn chút hy vọng xem phim.",Ủng hộ
1647,"Tội nghiệp anh KSH, bị dắt đến hết rồi! Anh không sai nha mọi người, cứ là fan thôi! Qua biến cố ai chẳng trưởng thành hơn xíu.",Ủng hộ
1648,"Ủa, bực mình với ai tung tin vậy trời, thả gà ra đuổi là nhất rồi nhé, mấy người cứ làm quá lên. Anh đẹp trai đáng được hưởng thụ cuộc sống!",Ủng hộ
1649,"Ủng hộ anh Kim, con người rồi cũng có sai sót mà, quan trọng phải đối mặt và không né tránh, nhất là trong hoàn cảnh oái ăm này, chứ ai hoàn hảo được",Ủng hộ
1650,"Mấy ông cứ làm căng, kiểu gì rồi ảnh lại xuất hiện trên màn ảnh thôi mà =))) Tiền thì nó còn nhiều hơn người mua nhà được ấy. Kiểu chắc tôi về nhà mở tv xem phim của idol 😌",Ủng hộ
1651,"Eo ơi drama Kim Soo Hyun hot tưng bừng, tôi thấy anh vẫn cứ chất! Quyết định ra sao tùy anh nhưng mà đóng phim với show dí dỏm hài hước thì tui vẫn cứ là fan cứng vậy thôi. Ai ghét cứ việc hate 😀",Ủng hộ
1652,"Đồng nghĩ, lại xộ kho vài đứa rồi bày tới hội thánh công bình đạo đức giả. Tội nghiệp Oppa. Bình tĩnh vượt qua cú drama này nhé!",Ủng hộ
1653,"Ủng hộ anh! Dù sao đi nữa thì một mình anh gánh tim tui lại còn gì. Anh ráng vượt  ""sóng"" cho sự nghiệp bung tỏa nhé anh ⭐. Đu anh thôi 😎",Ủng hộ
1654,"Biết đâu bí mật hai người họ chỉ chơi cờ caro thì sao, media cứ làm quá rồi gán ghép, tội!",Ủng hộ
1655,"Ôi, làng giải trí mà drama, tưởng là yên ổn ai ngờ lại bung ra thế này. Chuyện cũng cũ rích ấy mà sao ai cũng săm soi anh bằng được. Tiếc là hợp đồng bị hủy, nhưng chắc mọi chuyện sẽ ổn thôi, diễn viên mà, đâu ít việc để làm =)))) Hãy mạnh mẽ, hy vọng phim mới sẽ bùng nổ trở lại!",Ủng hộ
1656,"Thấy bảo hai người đồng nghiệp lâu năm đang ""hiểu lầm"" nhau thôi mà, drama làm gì căng! Thả tim anh Kim Soo Hyun nào.",Ủng hộ
1657,Tôi tin tưởng Kim Soo Hyun và thái độ kiên định của anh ấy. Con người ai lại chẳng mắc lỗi?,Ủng hộ
1658,"Cứ thấy scandal là bắt đầu muốn ""úp sọt"" thần tượng. Kim soái đáng thương chỉ là nạn nhân thôi! Mấy ""thánh soi"" lại được mẻ để đời rồi. Dở lúc nào rồi lại làm người tốt đây. Cứ tin anh!",Ủng hộ
1659,"Kim Soo Hyun gặp hơi xui thôi, dính drama tào lao tự nhiên. Tội anh",Ủng hộ
1660,"Êu bạn vẫn mãi là nhất anh ơi. Cứ mặc kệ đi, drama nhanh qua lắm, fan luôn bên bạn mà. 💪",Ủng hộ
1661,"Tôi tin vào Soo Hyun đến cùng, đơn giản vậy thôi. Cần gì phải đào sâu hay tra xét. Anh đã luôn giữ kín con người mình, đấy là quyền!",Ủng hộ
1662,"Trời, căng thế. Tội oppa, showbiz giờ cũng dễ bị drama hóa nhỉ? Chờ xem tình hình thôi, ủng hộ anh.",Ủng hộ
1663,"Tôi tin vào cách anh ấy đối xử. Phốt là phụ, diễn xuất mới là chính. Cứ tập trung đóng phim thôi, đợi ngày chiếu ra mới phê. Người đâu cũng bu vô, bỏ qua để xem có gì trong phim nha anh!",Ủng hộ
1664,Thôi thì coi như anh hai Soo Hyun chẳng thấy gì vẫn đẹp trai hút hồn đi nhá. Cứ việc đóng phim rồi rinh về mấy cái cúp rồi để tui dân tình tha hồ xỉu lên xỉu xuống vì sự đẹp trai :Đ,Ủng hộ
1665,"Xem ra có người đang gặp rắc rối nhỉ. Thôi thì, vẫn mong ""anh trai"" mau chóng vượt qua sóng gió! Cố lên!!",Ủng hộ
1666,Người đẹp trai chắc lại bị oan nữa thôi. Hóng động thái tiếp của idol quốc dân. Muốn bảo vệ quá!,Ủng hộ
1667,"Ôi thôi, nhìn tình hình Kim Soo Hyun bị xoay như chong chóng ấy chứ ! Cứ tin anh vậy, anh chỉ mê làm việc thôi 👍! Anh sai chắc tại mấy em đồng nghiệp tung thính căng quá!",Ủng hộ
1668,"Đừng ai đánh mình, tôi thích anh đẹp trai. Ghen tỵ đấy chứ nói ngay. Giữ tinh thần nhé Oppa 💪 mình ủng hộ nè.",Ủng hộ
1669,"Nhìn anh lớn vậy rồi mà tin còn như này, tội! Thôi ráng cười lên đi ""anh trẻ""! Fan còn dài nhé.",Ủng hộ
1670,"Ui giời, người ta có tài năng với địa vị, tin nhắn với video cũng đã xuất sắc trên màn ảnh nhỏ rồi. Đừng sồn siện!",Ủng hộ
1671,Anh cứ thản nhiên sống cho đời bớt trầm tư. Bão rồi cũng tan.,Ủng hộ
1672,"Anh em cần Kim Soo Hyun diễn những vai khó hơn cho sáng nghiệp ấy mà bùng cái, dân tình nhảy vào quạo hết cả lên. Thương là hết luôn í.",Ủng hộ
1673,"Ôi trời, lại nữa rồi sao? Ai rồi cũng mắc phải sai lầm. Bỏ mấy ""chiến dịch"" tẩy chay qua một bên được không? Trai tài gái sắc vẫn cứ là hấp dẫn, mình vẫn cứ ủng hộ anh!",Ủng hộ
1674,Mong showbiz làm việc cho công chúng giải xả xì trét hơn là moi móc chuyện riêng người khác. Anh Kim vẫn diễn đỉnh thôi!,Ủng hộ
1675,"Drama mới toanh, hóng! Người ta rảnh rỗi quá hay sao cứ săm soi Idol tôi thế. Chờ dự án tiếp thôi nè. Bỏ ngoài tai hết mấy lời lẽ phiến diện đi mọi người. Kim Soo Hyun mạnh mẽ lên bro! Fans luôn ủng hộ nhé! 🔥🔥🔥",Ủng hộ
1676,"Ôi, trời ơi dính phốt đúng là vận đen đổ ập đến Kim Soo Hyun nhỉ :( Nhưng cũng mong mọi thứ quá nhanh chóng trôi qua và anh sớm trở lại mạnh mẽ! Cứ diễn hay là được!",Ủng hộ
1677,"Thấy bảo anh vẫn chất như người mẫu nha, mấy cha nội kia cứ làm quá lol.",Ủng hộ
1678,"Ôi Kim Soo Hyun đã lại bị drama rồi...cụ thể chắc chắn có bằng cớ xác thực tôi mới tin được, mấy thứ kia không vui mà.",Ủng hộ
1679,"Tội nghiệp anh thôi, người ta có làm gì nên tội, cứ bị moi đời tư thế này. Lo mà chọn phim hay thôi Soo Hyun ơi, không thì ở nhà nhé, tui chỉ xem khi anh lại bung xoã thôi à.",Ủng hộ
1680,"Chậc, đời mà, mấy ông bà bán nước thời điểm dường như tranh thủ kiếm chác hơi bị gắt đấy. Ủng hộ anh thôi.",Ủng hộ
1681,"Anh tui bao người ngắm trúng, có xíu thị phi đã la lối rần trời. Không bênh cũng hơi xót! Kiểu gì sự nghiệp anh vã lại sớm thôi.",Ủng hộ
1682,"Mọi người soi mói sao chứ tôi thấy mấy anh nghệ sĩ cũng cần vui vẻ, sống thật với bản thân một tí chớ :)))) Tội ảnh, bận đóng phim quá quên xíu cũng bị săm soi thành ra drama thế này. Chẳng có gì to tát cả.",Ủng hộ
1683,Chê thì chê chứ vẫn xem phim Kim Soo-hyun nha.,Ủng hộ
1684,"Fan ruột vẫn chỉ yêu mình anh! Bỏ hết qua một bên, cứ diễn hay lênnn, mình sẽ luôn là khán giả trung thành!",Ủng hộ
1685,"Ôi thôi, đàn ông Hàn Quốc yêu đương khác chi anh em nhà cào cào đâu =)). Kim Soo Hyun vẫn bá đạo nhé, nhìn người đã đỉnh rồi chọc gì được chứ!",Ủng hộ
1686,"Ủn anh bằng cả con tim, drama nào cũng sẽ qua thôi mà, cố lên anh Kim!",Ủng hộ
1687,"Thương ai rồi mà không say nắng! Cứ tập trung diễn xuất, quên dư luận đi anh! Fans luôn bên anh.",Ủng hộ
1688,Tôi cần những góc quay riêng cảnh fan đứng dưới sân sau khi tan làm và khóc thét cơ! Tiếc là giờ chẳng đủ tự hào thế này để khóc. Tiền chỉ đổi được vai phụ thôi sao. Có chuyện để vui rồi đâyyy.,Ủng hộ
1689,"Ai rồi cũng sai lầm chứ? Giờ soi mói làm gì khi người ta đã đưa ra bằng chứng, nghe đâu là còn kiện cáo tùm lum, có khi không phải lỗi của anh nữa ý chứ.",Ủng hộ
1690,"Mấy đứa cứ vin vào chuyện hồi trước để ""nhẹ"" tay với anh, rõ ràng có phải vậy đâu =)) Làm gì thì làm chứ sau scandal mình thích anh ý hơn ấy =]] Tui hiểu tâm lý màa. Đánh kẻ văng vắn ra mặt bằng lý thuyết thì không ai phục đâuuuuu.",Ủng hộ
1691,"Thằng bé nhà này khéo chọn bạn thật đấy, toàn tin hot! Cố lên nha anh, show cứ gọi là bùng nổ! Fan hóng từ lâu rồi cơ!",Ủng hộ
1692,"Trong showbiz ai chả có chút drama, hy vọng anh vững tin vượt qua! Tiếc cho vẻ đẹp nhưng thôi vì anh mà, luôn mãi yêu tim.",Ủng hộ
1693,"Ủa alo? Sóng gió ập tới nhưng khí chất anh vẫn ngút ngàn là thấy có tố chất ngôi sao ấy, kệ thiên hạ xôn xao mình vẫn cứ điển trai nha! Tuy bối cảnh có dramatic xíu, nhưng Kim Soo Hyun luôn đỉnh của chóp, phim nào hay phim đó luôn!",Ủng hộ
1694,"Ôi thôi hay nha, kiểu gì Kim Soo Hyun nhà em cũng cân tất! Showbiz mà, scandal càng nhiều thì... càng hot! 😉 Anh không diễn thì ai diễn nữa, em hóng phim mới!",Ủng hộ
1695,"Hơi sốc à nghen. Gớm, làm gì mà xôn xao cỡ này. Vấn đề là không bằng chứng hùng hồn thì lên toà giải quyết thôi, mắc gì cứ đu trend đánh hội đồng chửi bới vậy mấy má! Uống ít nc lại cho mát ruột đi vậy.",Ủng hộ
1696,"Trời ơi, bênh vực cái bạn người yêu bé bỏng này! Cứ mặc fancult của mấy em rũ tóc bới lông công, ai chà, gu ngon thế ai mà chẳng liêu xiêu.",Ủng hộ
1697,"Ôi giời, scandal vẫn cứ ập tới nhỉ. Nhưng cứ nhìn cái cách anh Kim Soo Hyun cân hết trên màn ảnh là mình thấy ổn rồi! Diễn xuất của anh là gu tui. Sẽ luôn ủng hộ!",Ủng hộ
1698,"Hết hồn thật sự. May là người ta đẹp trai như Soohyun ấy, mấy cái tung tin vớ vẩn bịt tai lại thì có làm sao! Không bận tâm mấy drama nhạt nhẽo.",Ủng hộ
1699,"Ôi trời, showbiz drama! Kim Soo Hyun có vẻ vẫn phong độ, chẳng sao cả, scandal cỡ này cũng có thể xem chẳng khác muối bỏ biển so với anh vậy!",Ủng hộ
1700,"Trời chao, lại một vở kịch nữa rồi! Thật thương cho anh giai Kim. Dù sao anh cũng chỉ là người đàn ông độc thân thôi mà. Mấy bà rỗi hơi làm quá lên hết drama.",Ủng hộ
1701,Sau bao sóng gió. Vẫn luôn thấy anh cứ điển trai phong độ! Ai rồi cũng có quá khứ riêng và chỉ vì đời chứ ai đòi hỏi đâu.,Ủng hộ
1702,"Ôi thôi, ai rồi cũng có quá khứ thôi nhỉ. Kim nào cũng có mấy điều tiếng, thôi thì cứ yên phận mà làm nghề đợi scandal trôi qua vậy. Tôi vẫn chờ phim mới của anh. 💪",Ủng hộ
1703,Haizz có drama rồi nha! Ông anh đẹp trai đúng là không đơn giảnt 😂 drama cứ theo anh không buông ấy. Mà biết sao được anh em có lòng tin cứ ở bên nhau thôi nhỉ 😉,Ủng hộ
1704,"Anh nhà vẫn chất lượng nha, scandal hay không scandal tôi vẫn đổ!",Ủng hộ
1705,"Ôi dào, nhìn showbiz dập dìu thôi. Anh Hyun cứ ung dung lướt sóng thôi. Sau cơn mưa trời lại sáng nhé anh ơi!",Ủng hộ
1706,"Khổ thân anh, fan lại vote nhiệt tình thêm, xem drama xả xì trét. Khắc nghiệt với người khác vừa thôi! Tội nghiệp...cả hai, cơ mà thích anh vẫn hơn :)).",Ủng hộ
1707,"U trời ơi, vụ bị đem ra xào chiên này vẫn chưa xong ak? Anh Hyun toàn bị réo gọi thôi =))). Thế mạnh ngôn tình đấy...thường là diễn như thiệt haha. Yên tâm mình cũng sẽ mua hoa thả thính đợi lúc tình hình lắng xuống í mà hehe.",Ủng hộ
1708,"Ôi trời đất, giờ thì cả làng cũng thành chuyên gia quan hệ á. Kệ người ta, trai tài gái sắc thì tội tình gì. Cứ diễn hay là được, mấy ông còn lại đứng qua một bên nhường sân khấu đi nào!",Ủng hộ
1709,"Ôi, Kim Soo Hyun giờ giống một món hàng trưng bày mọi gia đình Việt đều nên có ý, vừa tài giỏi điển trai gì đâu mà để người ta xâu xé. Thương ghê.",Ủng hộ
1710,"Anh vẫn là chồng người ta trong lòng tui, chốt hạ, dăm ba cái tin lộ video dìm chớ nhằm nhò gì! Cứ ra phim đều đều rồi tui xem là được.",Ủng hộ
1711,Anh không vừa điển trai vừa tài năng cũng là cái tội luôn á trời. Muốn hóng chuyện phải chi người trong cuộc cũng xịn như người hóng để có tin độc dán cho đỡ phải đắn đo. Cướp chồng ở Việt Nam lên báo rần rần thì sao rồi.,Ủng hộ
1712,"Nhìn chung mọi hiểu lầm đều sẽ chóng qua nhỉ, anh cứ lên phim tiếp đi, fan vẫn chờ!💪✨",Ủng hộ
1713,"Anh Soo Huyn có làm gì đâu, người ta bày ra chắc. Cơ mà sự nghiệp bao nhiêu năm xây giờ phải xem xét lại vì đứa làm thì đứa tự mình hái, thấy tội thay luôn chứ",Ủng hộ
1714,"Soo Hyun ơi, anh cứ bung xõa và sống với đam mê diễn xuất của anh đi nha, antifan giờ cũng đỡ bất ngờ khoản anh đào hoa này rồi, vẫn luôn thích anh ở mọi vai diễn!",Ủng hộ
1715,"Drama gì mà mỗi ngày twist một phát dậy. Thôi thì cứ thong thả coi phim anh, cứ tận hưởng thời hoàng kim của anh thui. Qua bão sẽ thấy trời quang! Cố lên anh Hyun!",Ủng hộ
1716,"Mong anh sớm vượt qua những ồn ào này. Cứ ung dung mà diễn, tụi mình vẫn luôn ủng hộ đỉnh cao của Sooooo Hyun!!!",Ủng hộ
1717,"Trời, có khi nào ông anh vướng drama chỉ là để lên ngôi phim mới thôi? Tiềm năng á?",Ủng hộ
