ID,Comment Text,Label,Token Count
1256,Kim Soo Hyun thì trước giờ có phim nào chưa ngán đâu : Cả năm vẫn hót như thường. Khéo lại càng hot ấy chứ. Mạnh mẽ lên anh!,Ủng hộ,32
1257,"Trời ơi tha cho người ta đi. Người ta đã phủ nhận rồi còn gì, cứ như đúng rồi ý, nhìn xem ai chịu thiệt! Muốn dìm ai thì báo luôn người đi. Thấy tội ổng ghê!",Ủng hộ,46
1258,"Chuyện hẹn hò còn lạ gì với mấy người nổi tiếng đâu. Cứ để người ta yên đi, làm màu quá lên!",Ủng hộ,26
1259,"Gửi bông hoa cho oppa bảnh bao, mọi chuyện cứ coi như trải nghiệm xem nào anh ơi! Người gì đâu mà cứ bị “soi” không. Cứ vững tin nhé vì trong tim em, ""Anh đến từ vì sao"" vẫn là mãi mãi",Ủng hộ,55
1260,Anh tin anh. Sóng gió dẫu thế nào mong anh vẫn cứ vững vàng nhé!,Ủng hộ,18
1261,"Ủng hộ anh nhá So Hyun ơi, bỏ ngoài tai tin nhảm bên ngoài, cứ giữ vững phong độ mà cày phim thôi nào!!",Ủng hộ,32
1262,"Nghị lực Phi thường vơi đi, bây giờ là Chết mê chết mệt trước drama. Đời mà, được yêu, nhất là được anh quản lý tiền giúp kìa! Cố lên anh! Giờ em phải lên đời mấy anh còn đỡ tủi nếu vô tình anh ghé. Tẩy chay là nghiệp vụ các anh thấy thường!",Ủng hộ,68
1263,"Thôi nào, ai mà không từng lầm lỡ tuổi trẻ? Quan trọng là anh Soo Hyun vẫn cứ phải tỏa sáng thôi, cứ việc diễn thật đỉnh phần còn lại nhà mình cân hết lo gì!",Ủng hộ,44
1264,"Kim Soo Hyun tài nhà đẹp lương cao lại gặp drama tuổi trẻ bốc đồng làm giận đấy, bảo sao em út nhà tôi khó mà yên bình được : anh ơi cố lên showbiz khắc nghiêng ngả, bão qua rồi trời lại sáng. Tin anh!",Ủng hộ,52
1265,"Không phải cứ lên tiếng đều được tính công bằng đâu, để mọi giác quan Kim Soo Hyun làm gì kệ ảnh rồi, bao công sức gầy dựng!",Ủng hộ,35
1266,"Không cần biết thực hư thế nào, tôi ghét khi drama này cứ ập đến lúc anh ý sắp bùng nổ các dự án!",Ủng hộ,27
1267,"Anh đẹp trai vẫn là chân ái của emmmm, chuyện drama đâu ai giải thích được? Mà có là sự thật cũng đâu chết ai, chỉ làm các chị fan rụng tim tí.",Ủng hộ,39
1268,"""Kim Soo Hyun dường như đang lĩnh đủ bã bơi luôn. Dù sao thì đến lúc tài năng bung nở người yêu rồi ai mà lại khước?""",Ủng hộ,34
1269,"Trời ơi tin gì, chỉ mấy trò moi móc xàm xí! Mấy bạn thính drama quá đáng, người ta sốngười đời mình nói qua thì chêt tàn tan. Nhìn anh giờ chỉ muốn đổ kén cái ôm nè!",Ủng hộ,62
1270,"Hy vọng gió rồi cũng nhanh tạt qua, anh Soo Hyun chẳng giấu được cái sức hút! Không cần giải thích nhiều đâu, cứ tập trung làm phim đã nha anh! Fan tin anh",Ủng hộ,40
1271,Xem tình cảnh của anh tự nhiên thấy muốn ký tên vào đơn kêu gọi mấy nhãn hàng đã vội cắt hợp đồng xem xét rồi thương lượng lại xem. Sao lại thi nhau chạy làng thế này! Ông đã lên tiếng rồi mà!,Ủng hộ,47
1272,"""Tin đồn bao la, chính anh là thật Kiên cường lên anh ơi! Tin anh.""",Ủng hộ,21
1273,"Cứ cho lão là người trong sạch, đồn đoán thì muôn hình vạn trạng, bê bối là người ngoài hưởng lợi đó mà, thôi thì ngóng phim mới anh già thôi!",Ủng hộ,38
1274,"Thấy cũng tội, chắc là tại đẹp trai quá nên người ta mới soi kỹ vậy thôi. Ai thăng tiến được như anh sau từng đó chuyện chẳng hay.",Ủng hộ,33
1275,"Ôi trời, drama căng quá thể, chả tin mấy tin đồn nhảm nhí kia đâu. King Soo Hyun chắc lại bị ăn cướp công ""tố"" là có gì nữa đây. Mong phim sắp tới lên rạp vẫn thu hết luôn á mọi người",Ủng hộ,51
1276,"Chắc là khổ lắm mới đến mức đó, thấy đàn anh gồng mình đứng ra hứng bão dư luận cũng thương ha. Cố gắng lên Kim Soo Hyun nha, rồi giông bão sẽ qua thôi.",Ủng hộ,39
1277,"Thôi nào mọi người, drama kiểu gì vậy? Kim Soo Hyun chắc cũng ngớ người mất. Cứ để anh ấy yên đi nào! Khổ thân idol mình.",Ủng hộ,36
1278,"""Đỉnh cao của sự minh bạch đó là khi minh bạch ngay tại sở thích tiêu dùng của mình. Có ai quan tâm anh hẹn hò không? Không hề luôn?""",Ủng hộ,38
1279,Tuyệt vời anh! Khó khăn nào cũng vượt qua thôi! Bằng chứng ở đâu chứ lời nói thiếu tin cậy gì!,Ủng hộ,27
1280,Không hiểu mấy người cứ soi mói chuyện đàn ông trai trẻ thế này. Anh Hyun vẫn chỉ mãi đứng tuổi thanh niên trong lòng em thôi.,Ủng hộ,29
1281,"Ui, dạo sau thấy anh Soo Hyun phong độ hơn trước nhiều he he! Ai rồi cũng phải có phốt mới bứt phá cơ, kệ người ta nha. Tiền là để yêu drama chứ không phải là chuyện ""tín""... cơ mà chắc cú anh cứ thoải mái đóng phim bung xõa nhaaa.",Ủng hộ,65
1282,"Sao tự nhiên moi chuyện từ quá khứ làm gì? May mà anh đẹp trai, chứ không chắc người ta bỏ rơi sớm rồi Anh hoàn toàn không có lỗi trong chuyện này nhé! Cố lên nhé",Ủng hộ,43
1283,"Ôi giời chấn động, có vẻ như chuyện anh đẹp bị phốt liên tục vậy! Thú thật tôi vẫn hóng phim anh năm nay, giờ tin nào bung ra cứ sốc một lần luôn ấy. Mà kệ cứ xem phim là chính, đừng vì drama cá nhân mà ghét bỏ. Ai rồi cũng cần có tiền, nhất là làm nghề liên quan đến nhan sắc như anh đây mà . Giờ tôi muốn see who are next ghia huhu. Đã đẹp bất khả chiến bại còn thêm diễn xuất đỉnh, sao phải xoắn mấy cái chuyện bên lề làm gì!?",Ủng hộ,122
1284,"Ông chú Soo Hyun mình có làm cũng toàn việc lớn, ai bảo người đàn ông hào hoa cũng chịu thị phi? Anh vẫn mãi đỉnh trong lòng em nhá.",Ủng hộ,35
1285,"Uầy, người đâu mà càng thấy lùm xùm lại càng thấy dính hơn tí ở ""khía cạnh kinh điển"" ý nhở, cơ mà tài năng là thấy vẫn cứ đỉnh cao đóa quý vị. Tha thu! Anh sẽ trúng thêm nhiều vai để đời cho coi :",Ủng hộ,57
1286,"Thấy anh đứng ra gánh còng hết, chẳng lẽ giờ ngơ ra được à trời? Đồng nghiệp gì mà lắm Drama thế. #KimSooHyunCoDienDanLuoiNhanCuoCChi",Ủng hộ,46
1287,"Khóc tiếp đi anh ơi , đời mà ai không mắc sai lầm !!",Ủng hộ,15
1288,"Anh có phải người nhà của Gold Medalist không mà căng với chị ta thế nhỉ, tôi có bằng diễn văn tán đồng anh luôn đây, đứng yên cho người người mình thích hốt thôi là nhất nhé anh tôi!",Ủng hộ,48
1289,"""Tuy fan biết anh đẹp trai và mọi khi anh cũng rất biết giữ hình tượng, nhưng mà bảo hai người chẳng có gì thì... thôi kệ, tình đồng nghiệp bền VỮNG là được! Chờ phim mới của anh thôi """,Ủng hộ,50
1290,"Ôi giời ơi, người nổi cũng khổ quá! Mấy người cứ nhao nhao lên đòi anh nói rõ, riêng tui là cứ vote tiếp anh diễn phim đỉnh, đẹp đôi hết nhé. Coi đi thôi!",Ủng hộ,47
1291,Mình nghĩ anh vẫn sẽ cháy bùng trong lần trở lại sau này! Lịch sử đã chứng minh tài năng tỏa sáng vượt mọi thị phi rồi.,Ủng hộ,31
1292,"""Anh cứ tung tăng đi ạ, drama là món đặc sản trong làng giải trí mừ!""",Ủng hộ,20
1293,"Kim Soo Hyun, đàn là phải theo đến cùng mới thú vị! Chưa biết mèo nào cắn mỉu nào đâu, hãy cứ tin anh",Ủng hộ,29
1294,Bây giờ là thời buổi khó nuốt cơm Kim Soo Hyun quá... cố lên anh!,Ủng hộ,18
1295,"Ôi người đàn ông xui xẻo. Chỉ vì bạn bị một sao xẹt mượn gió bẻ măng nên không ai thèm nhìn vào phần còn lại của cả tá nỗ lực khác sau drama khủng khi ra mắt. Tóm lại: Chắc chắn tôi vẫn team anh một ngàn năm, cứ tiếp tục tỏa sáng nhé!",Ủng hộ,66
1296,"Thương ai ai biết dạ ai tâu! Tự tin lên anh ơiiii Tẩy chay xong thì cứ diễn thôi, dân tình lại ra rạp xem tuốt luốt ấy mà! Kim Soo Hyun muôn năm!",Ủng hộ,43
1297,"Ôi giời, drama căng đét. Tui tin tưởng anh Soo Hyun sẽ làm rõ mọi chuyện thôi. Anh đã tài năng lại còn điềm tĩnh như này mà, nhất định chẳng có gì đáng ngại. Có khi mấy thông tin kia toàn là ""thuyết âm mưu"" của fan mà ra ý chứ! Sợi dây chuyền chắc chắn cũng... đặc sắc chứ không thì ai thắc mắc.",Ủng hộ,82
1298,"Soái ca là mãi mãi! Cứ thủ lĩnh tinh thần rồi từ từ vượt chướng ngại đi huynh đài, chẳng phải chuyện đã rõ mười mươi là chưa?",Ủng hộ,34
1299,"U là trời, làm gì mà căng thế? Người ta đã họp báo rồi còn gì, thấy thái độ vậy là ổn rồi đó! Các bạn nên xả ra chứ làm gì quấn vào nhau thế này",Ủng hộ,44
1300,Sao các bằng chứng cứ đổ hết lên anh Hyun tôi vậy? Chán mấy tay đi moi rồi moi móc đời tư ghê. Chắc do ghen tỵ vì thấy ảnh hot quá thôi. Đạo đức cái kiểu vầy chắc không lo nổi bữa cơm gia đình í chứ. Bày đặt lên gào tên nghệ sao,Ủng hộ,60
1301,"Thôi nào, ai mà không tù mò chứ, nhưng cứ ngồi yên đó rồi xem anh tui phản đòn sao thôi. Đừng có vội nhảy ra rủa xả nhá! Hóng Drama tiếp! Lăng xê mãi không biết chán.",Ủng hộ,49
1302,"Trời đất! Bác Kim Soo Hyun ""vứt râu bắt vía"" thôi mà đã gây bão rồi. Em tin anh ấy! Cứ chờ xem Kim Soo Hyun diễn thì biết. Hóng hết nha!",Ủng hộ,44
1303,"Êu, drama căngzzz. Sao cứ phải dắt மூngười theo ai kia? Càng ngày càng thấy anh chất, độc thân càng đẹp.",Ủng hộ,34
1304,"Mình chỉ cần nhìn tài năng của anh thôi, mấy cái chuyện lặt vặt đấy kể ra làm gì, cứ đóng phim hay là được.",Ủng hộ,31
1305,"""Ôi giồi, drama ngày càng căng nhưng sao mình vẫn không thấy ảnh lên tiếng xồn xào, vội tin đồn kiểu fan đoán thế là yêu. Trong khi, ai ai cũng ""mong ước mưu cầu""""",Ủng hộ,49
1306,"Ừm thì, người ta chỉ coi phim của oppa từ khi ảnh là một diễn viên. Giữa một rừng scandal ai mà chẳng tự bảo vệc lợi ích của họ cả. Với lại chắc toàn bịa đặt để đánh bóng tên tuổi.",Ủng hộ,49
1307,"Ủa báo người ta thế là hết ván à? Thôi thì có tiền đền bù cũng được vậy, lo mà tiếp tục gây sốt nha anh ơi. fan vẫn đợi.",Ủng hộ,37
1308,"Ôi giời, báo giờ cũng xoắn hết cả lên. Tóm lại là trước giờ anh Hyun vẫn hay được dân tình tung lên cho mấy drama tình ái hoang đường đấy thôi mà Ai đi đổ bê tông đường giờ... Kệ chứ, anh diễn xuất thì vẫn cứ là đỉnh các bác ạ. Tui vẫn ủng hộ anh",Ủng hộ,65
1309,"Người gì mà giờ mới xài ké nhiệt Kim Sae Ron, thời trước đâu? Mong oppa cứ thẳng tiến, mấy chuyện xíu đấy có nhằm nhò gì. Tui biết tính drama rồi, mấy nay chắc khó ngủ đây! =",Ủng hộ,54
1310,Nghe phong thanh đâu chuyện cũng đổ bóng lên đồng nghiệp thôi. Anh nhà đẹp trai tài giỏi ai ganh ghét. Khổ.,Ủng hộ,26
1311,"Thật sự cảm thấy tội cho anh, đúng là không có lửa thì sao có khói. Dạo này showbiz đi nhanh quá, mới đây vẫn còn coi phim thấy bình thường mà.",Ủng hộ,36
1312,"""Haters gonna hate thôi! Khổ thân anh nhà sau ngần ấy năm vẫn bị drama liên hồi. Có khi chỉ là xăm xoi vào giờ giấc của em bé quên tắt tin trên Telegram ấy mà haha.""",Ủng hộ,49
1313,"Khổ thân anh đẹp zai bị cà khịa quá trời. Giờ chắc tiền nhiều nhưng chẳng tiêu pha được gì mất = Vòng tay fan vẫn luôn là vòng tay yêu thương nhất nha, đừng để ý mấy em chưa 5’sao = ai rồi cũng khác anh zai ơi.",Ủng hộ,56
1314,Cùng chờ xem anh cứ ngầu thế có trụ hạng được không thôi! Dù sao cũng là một người dám buông bỏ thị phi đó!,Ủng hộ,28
1315,"""Tội nghiệp anh thôi, người cũng cần chút riêng tư chớ! Show diễn thì như sắp tới, drama như cơm bữa…""",Ủng hộ,33
1316,"Thiên hạ đồn đoán chứ có thấy gì chưa! Cứ nhìn vào diễn xuất với những dự án anh tham gia là đủ hiểu tài năng cỡ nào rồi. Cánh paparazzi, YouTuber thời buổi này kiếm cơm láo lóc lắm, cứ tóm cổ mà vả chúng nó mới phải! Tin gì bây giờ.",Ủng hộ,68
1317,"Thôi thôi, cứ từ từ tìm hiểu rõ ràng. Mấy đứa bám đông dòm ngó dễ sợ, chắc chắn anh Hyun được rồi mà. Anh cứ tập trung giữ sức khỏe rồi hoạt động lại nha! Cơn bão chắc cũng chịu hạ nhiệt thôi!",Ủng hộ,56
1318,"Drama mới thú vị xĩu, anh đẹp như tranh lại có tin mới bung như này, cũng thấy xì taiyyy, chắc chuẩn bị ""nghệ cho ngỗng"" đây!!!",Ủng hộ,44
1319,"Có vẻ scandal đã xìu dần rồi, nhưng mình đồng ý, cứ phải xem góc nhìn của Kim Soo Hyun thôi, mấy người dăm ba bầy ra đâu kiểm chứng được gì. Lúc cần tên tuổi thì ai quan tâm góc khuất lắm đâu= Thôi hy vọng comeback anh bùng nổ nha.",Ủng hộ,64
1320,Quá khổ vì cái đẹp trai là có thật hay gì anh ơi!! Nghe đồn là người bị hiểu lầm nên mới khổ thế này Yên tâm bên anh lun,Ủng hộ,34
1321,"Thật tình thì, showbiz khắc nghiệt thiệt đó, đúng sai bàn đến bao giờ mới xong. Cứ nhìn anh Hyun bị ""ngậm"" không cũng tội, nhưng mà tin đồn mà giờ thì... tin!",Ủng hộ,44
1322,"Ủa hay, scandal này chắc cũng đến hồi kết rồi. Sao chẳng anh hùng ca mấy cái drama tình ái trai tài gái trẻ này nhỉ cơ mà em hóng view anh ghê! Fan cứng lên tiếng mau!",Ủng hộ,45
1323,"Ôi, tui tin anh Soo Hyun 100%! Ai rồi cũng có quá khứ nhưng quan trọng là bây giờ người ta vẫn cool ngầu và đóng phim hay, bỏ qua drama! Chi cho mệt não.",Ủng hộ,45
1324,"Nói chung thấy người ta hay vỡ mộng lúc diễn viên yêu nhau á, bây giờ nhìn anh vẫn thấy đẹp trai hơn hồi trước!",Ủng hộ,28
1325,"Anh nhà đẹp trai thật, ở showbiz bao năm chả dính phốt gì. Tự dưng đâu ra drama này nhỉ, đúng là số khổ.",Ủng hộ,31
1326,"Gieo quẻ đúng thầy nè, drama này lộ mặt cả làng luôn. Nói chung thì nhìn nhận một cách công bằng, giờ ai ngon ai dở cũng phơi bày hết cả! Sao cũng mong mấy ông tự kiếm đường đến cuối cùng. Anh nhà cứ cool ngầu như bao năm, cần gì đến bàn dân thiên hạ phán xét.",Ủng hộ,69
1327,"Thời gian là thuốc thử vàng bạc nhé, không ai hoàn hảo, cứ chờ đi xem sao!",Ủng hộ,22
1328,"Ôi thôi, giờ có phốt nào lôi hết ra mổ xẻ nhỉ. Cứ bình tĩnh tin vào anh Soo Hyun vẫn hơn, có sao phải xé kèo liên tục vậy? Mình luôn một lòng tin tưởng anh nhà.",Ủng hộ,47
1329,"Thương anh ghê, lao động thì như điên đóng bao nhiêu phim vẫn rạp tan hoang vậy rồi còn đủ chuyện trên trời dưới đất. Buồn cho số anh!",Ủng hộ,32
1330,"Drama này vẫn chưa hết ""hotline"" sao? Kim Soo Hyun mới ""vào show hẹn hò"" à? Nhìn tình hình sắp tới, danh hiệu ""ông chú trẻ độc thân quyến rũ quốc dân"" coi bộ hơi lung lay rồi đấy. Dù gì thì anh cũng thuộc về ai cũng được.",Ủng hộ,65
1331,"""Ông chú xịn mà dính phải trò này, cũng có sao luôn chời?!""",Ủng hộ,20
1332,"Bình luận cá nhân: Ôi giời! Anh đẹp trai một rổ luôn gặp phốt toàn liên quan đến tiền nong. Anh cứ diễn tiếp đi, mấy chuyện linh tinh anh đừng để ý! Cần gì hợp đồng quảng cáo! Fan vẫn điên cuồng ủng họ thôi, không nghe ai nói phét nữa.",Ủng hộ,65
1333,"Sao cái drama giờ giống phim kinh dị vậy, khổ Kim Soo Hyun ghê. Mới chỉ là nghi ngờ thôi mà đã bị vùi dập không thương tiếc. Chết cười với mấy chiêu trò của đội đối thủ! Cứ chờ xem kết quả nhé.",Ủng hộ,51
1334,"Uây, showbiz Hàn cuốn thật sự! Đúng là quyền lực không nằm trên tay đâu, mà nằm trên tay bàn phím ấy. Người ta vừa ""rụng tim"" vì anh một ngày, hôm sau chắc lại đồng loạt đổ lỗi hết vậy. Không biết nữa, tui thích anh đóng phim!",Ủng hộ,64
1335,"Trời đất! Ai cũng có lỡ làng, chuyện đã thành quá khứ mà đào lại hoài? Khốn khổ thân trai tài sắc. Ở một lĩnh vực khốc liệc mà thị phi thì luôn vây quanh thế này, ủng hộ anh ấy thôi!",Ủng hộ,54
1336,"Thương ổng, chắc khổ tâm lắm. Không biết tung tích của mấy video lậu kia ra đâu đâu, lại thêm quả tiền nong thật là không dễ dàng. Mong sóng gió ngừng trôi, vẫn ủng hộ anh!",Ủng hộ,48
1337,"Ủa, nghe đồn Kim Sae Ron đang cày View gấp hả ta? Thấy trai đẹp thất nghiệp cũng tội. Tui chọn đứng về phe đỉnh cao!",Ủng hộ,32
1338,"Xem ra anh Hyuna vớ phải mớ bòng beo thật sự rồi đấy. Thế này chứng tỏ tầm ảnh hưởng của mình vẫn bá đạo đấy chứ! Lúc nào mình cũng tin tưởng vô quyết định cá nhân anh, ""Vì Sao Đưa Anh Tới"" xem triệu triệu lần luôn haha.",Ủng hộ,62
1339,"Kim Soo Hyun à, tôi biết anh là người đàn ông bản lĩnh cơ mà. Cứ sống trọn đam mê nghệ thuật đó anh! Cánh nhà báo hay ""hung dẹp nhất"" trên mạng luôn sẵn đó gơ-liếc đó giờ.",Ủng hộ,48
1340,"Trời ơi! Người đàn ông gần 40 chưa già này mà bị đối xử thế này sao, thương anh chưa để đủ ""kinh nghiệm""...",Ủng hộ,31
1341,"Ôi trời, khổ quá cũng là do tính đào hoa thôi. Chắc người anh cũng muốn đóng tròn trăm vai diễn. Cứ làm căng lại hoá hay",Ủng hộ,32
1342,Sao cứ đổ lên đầu ảnh đế đẹp trai vậy? Anh đã đĩa bay ra sao mình có hiểu!,Ủng hộ,23
1343,Ủa vậy là lúc khó khăn Kim Soo Hyun lộ mới hiểu. Ổng còn trích ra bảy trăm chai là thấy chơi đẹp lắm rồi chứ ở đó mà soi!,Ủng hộ,35
1344,Dù người ta đăng gì thì anh vẫn cứ phong độ ngời ngời... diễn tiếp cho tôi xem phim thôi! Bao nhiêu phim hay vẫn chưa xem chán!!,Ủng hộ,36
1345,"Ôi giời, người đâu vẫn cứ đẹp trai tài giỏi. Mong là anh mau chóng vượt qua bão tố show cho thiên hạ thấy đẳng cấp của anh nhé! Đừng bận tâm gì hết, fan vẫn luôn chờ đợi sản phẩm mới từ anh.",Ủng hộ,54
1346,"Ôi giời, sao số Kim Soo Hyun nhọ thiệt!! Gặp ngay vận đen đến vậy. Quyết là fan thì một lòng tin anh!",Ủng hộ,31
1347,"Thà tin Kim Soo Hyun, thà vẫn phải mê trai. Thảm hại kiểu kia ai tán tỉnh bao giờ :",Ủng hộ,22
1348,"""Anh yêu cứ yên tâm tỏa sáng nhá, showbiz lắm trò cũng chịu =""",Ủng hộ,19
1349,"Tôi thấy mấy người cứ nhao nhao lên làm gì ghê, chuyện của người ta ai mà biết rõ được mọi chuyện. Cứ sống đúng chuyện của mình là được!",Ủng hộ,33
1350,"U là trời, tin nào rồi cũng đồn như thế. Anh nhà bình tĩnh nha, rồi sóng hãy đều sẽ yên. Fan ở đây!",Ủng hộ,32
1351,Tội thế! Anh này chắc quên đường đi rồi... Nhất định sau phen này Soo Hyun nhà mình lại tung hoành màn ảnh một cách ngoạn mục cho xem! Cứ đợi đi!,Ủng hộ,39
1352,"Ôi giời ơi biết bao nhiêu là thị phi. Cứ tin Soo Hyun cơ, đường hoàng phong độ vẫn mãi mãi ở trong tim tui. Mong chú ráng vững vàng nha.",Ủng hộ,35
1353,"Xem status gì mà vớ vẩn thế không biết == chắc bênh idol hay bôi nhọ ghét bỏ thì kệ anh mình : mấy con rào cản thôi lên tiếng chi, cứ đợi phim anh yêu lại lên thôi <3",Ủng hộ,44
1354,"Sao tự dưng mọi người thành thám tử bất đắc dĩ hết thế. Để người ta yên chút đi, ai chứ anh Soo Hyun nhà mình cần tình trạng hôn nhân rõ ràng đâu, vẫn ""tươi như hoa"" đã ngon rồi, không cần giải đáp nghi ngờ ạ.",Ủng hộ,59
1355,"Ôi, người đâu mà càng sóng gió drama sức hút càng lên! Anh vẫn là nhất trong lòng người yêu phim tui!!! Kiểu diễn nào cũng cứ xuất sắc thôi ý chứ! Ai không thích kệ họ",Ủng hộ,46
1356,Thật bất ngờ đấy. Hy vọng những người tung tin không đứng một chỗ và cố chấp với lỗi lầm của một đồng nghiệp. Cứ nhìn xem anh sẽ vượt qua tình huống tréo ngoe nhất đấy nhé!,Ủng hộ,43
1357,"Ông chú có sao mới đổi đời thôi, thời gian sẽ trả lời thích đáng mọi thứ ! Anh vẫn cool ngầu trong mắt tôi.",Ủng hộ,28
1358,"Thật ra cũng chẳng có gì quá bất ngờ, làm nghệ sĩ áp lực lắm. Quan trọng là anh vẫn đủ tài để đường ai nấy đi, rồi khán giả mình lại chẳng thèm để ý đâu mà!",Ủng hộ,44
1359,"Ôi xời, trai đẹp có khác, tin gì thì vào chuỵ đây cũng thấy phấn khích theo nhé! Mấy người hóng drama chưa gì vội xồ vào buông lời cay đắng. Ai rồi cũng có lúc sai sót, phải cho Soo Hyun cơ hội chứ! Yêu!",Ủng hộ,61
1360,Mình tin anh đẹp trai chỉ là nạn nhân của câu chuyện bị tô vẽ này thôi. Ai mà lôi mấy chuyện cũ ra nhỉ!,Ủng hộ,28
1361,"Cả làng giải trí bị vả mặt vì drama này = Kim Soo Hyun cứ bình tĩnh nhaaa, dân tình nhiều chuyện thôi. Khổ người nổi tiếng.",Ủng hộ,32
1362,"Ừm, nhìn mấy tin này cứ thấy sao đó... Bác Kim phong độ đã đến cái tuổi nên vướng mấy chuyện yêu đương chứ bộ, tui vẫn thấy chú đỉnh của chóp trong lòng!",Ủng hộ,40
1363,"Tội các thanh niên, thích gây bão drama cuối cấp ghê. Anh Hiền vẫn nét căng lại là tôi thấy được, chấp luôn mấy thánh soi!",Ủng hộ,33
1364,"Tôi về đội anh! Giờ này còn ai phanh phui nhau là tôi thấy không ổn rồi, nhất là trong showbiz nhé!",Ủng hộ,28
1365,"Hy vọng thời gian sẽ chứng minh đâu mới là sự thật về anh . Tội anh trai, giờ ai bị làm phiền cũng khổ thôi",Ủng hộ,28
1366,"Không có lửa làm sao có khói? Cậu đây có lẽ giỏi tán tỉnh crush lào đấy. Thà không có gì, mà cứ mập mờ như này thì không ai ăn thua chứ đùa. Anh diễn tốt cả chục năm còn không hot, tình yêu trắc trở cái là đi tới đỉnh ngay…chúc may mắn đường tình nghen người ae",Ủng hộ,71
1367,"Thôi thì, đổ bao cát cho bền, ai bảo ngửi ""ting"" sớm quá làm chi",Ủng hộ,20
1368,"Kim Soo Hyun đúng là đỉnh của chóp, giờ mấy antifan cũng mọc lên như nấm sau mưa, chắc muốn anh phải ngục ngã theo à, nhưng dễ gì? Anh cứ chill đi, người có tâm thì việc gì quá lo",Ủng hộ,50
1369,"Ôi thôi, đàn ông ai chả đôi lần vấp váp. Cứ bung tỏa hết mình luôn nhé! Người tình không đến hẹn, fan sẽ bấn loạn liền à!",Ủng hộ,39
1370,"Anh nhà cứ bình tĩnh mà comeback thôi nào, chuyện gì qua đến đây rồi vẫn mạnh mẽ, chẳng sao cả lại ổn trên đà thôi",Ủng hộ,30
1371,"Xem ra giờ cánh săn tin thích soi chuyện tình đồng chí ghê á. Cứ diễn viên đẹp trai, giàu có lại khổ sở! Người ta kín tiếng là có lý do, haha. Kệ, cứ từ từ xem sao, ai làm nên, ai bơ.",Ủng hộ,58
1372,"Sao mình mới thấy anh có vẻ không gặp may liên tục nhỉ, nhìn vậy chứ biết đâu ""ong chúa"" lại chính hiệu! Anh cứ thoải mái lên, chúng tôi fan ở đây chắc chắn sẽ xem tới cùng nhé!. Nghe đâu lại còn mấy drama kiện cáo kia, căng thế này thì chắc đến mấy chị đẹp còn chào thua luôn ấy chứ.",Ủng hộ,79
1373,"Ơ, thì tui thấy ai cũng xứng đáng có cuộc sống riêng tư, đúng không? Ai nói gì kệ họ chứ vẫn cứ vững tay mà kiếm tiền thôi!",Ủng hộ,35
1374,"Sao mãi người tốt cũng khó sống yên! Cánh chim còn gặp bão huống gì người nổi tiếng, cứ ủng hộ thui chứ giờ biết kêu ai. Khổ cái miệng đời!",Ủng hộ,38
1375,"Ôi giời ơi, ai rồi cũng có lúc mắc phải sai lầm thôi mà! Chuyện ai đi qua cũng phải bước vào giai đoạn làm lại từ đầu phải không Tui vẫn xem & hóng idol nhà mình comeback.",Ủng hộ,45
1376,"Tội nghiệp anh, tài giỏi bị bọn người tọc mạch bới móc đời tư, kệ họ, khán giả sẽ luôn ủng hộ anh.",Ủng hộ,28
1377,"Không rõ sao lại drama đến dã man vậy= Anh chỉ cần cười cái tim tôi lại xỉu ngay thôi ấy chứ! Gold Medalist chắc bị lây fandom của anh idol tôi =. Giờ tiền không thiếu. Khối tài sản kia ai nuôi, nên tiền đâu rả vờ như dính scandal kiểu này vậy sao anh cãi mạnh lên cho fan thở với chứ= chời má chứ chớ có im lặng coi báo chí lại giở chứng=",Ủng hộ,91
1378,Ôi người đàn ông của tôi! Cái gì qua rồi hẳn rồi để lại hào quang sáng chói cả một bầu trời. Thả trôi hết mấy scandal đó!,Ủng hộ,33
1379,"Ôi dào, người ta cũng cần có không gian riêng tư chứ! Cứ bu vào soi mói thế này thì ai chịu cho nổi cơ chứ? Khổ thân anh",Ủng hộ,33
1380,"Ôi dào, để yên cho người ta làm giàu thôi chứ! Công ty quản lý tốt ghê luôn, làm đâu chắc đúng đó, giỏi!",Ủng hộ,34
1381,"Khổ thân Soo Hyun chưa, giờ mới thấy drama sao mà xoay mình chóng mặt thế. Ở yên cho người ta kiếm cơm nha!",Ủng hộ,28
1382,"Ôi dào! Sao lại cứ phải soi mói đời tư người ta thế nhỉ? Coi chừng lại sắp biết cả lịch ăn cơm ra sao ấy. Trai đẹp thì lúc nào chả bị soi. Tiền với chẳng bạc, ai người ta rảnh đi soi móc chuyện không đâu.",Ủng hộ,57
1383,"Ôi dào! Mấy anh đẹp trai cũng phải có bạn thôi, các chị ở đó cứ làm quá lên. Tin tôi đi chuyện rồi sẽ vào dĩ vãng.",Ủng hộ,34
1384,"Anh tôi cứ tỏa sáng trước đi, drama cuốn theo gió tự khắc thôi.",Ủng hộ,17
1385,Mấy bạn cứ làm quá vấn đề lên rồi. Tài giỏi như anh vẫn có người ghét cũng đúng thôi mà.,Ủng hộ,24
1386,"Trời, cứ như đọc truyện trinh thám ý. Anh Kim chắc chắn là không có vụ gì, ai đó bôi bác đấy, lo fans luôn tin rồi! Đừng lo! Lấy lại phong độ làm phim thiệt hay sớm!",Ủng hộ,54
